Balon-Swann,Balon-Swann,Swann,,,,,,,,,,
Barra,Barra,,,,,,,,,,,
Barristan-Selmy,Set-Barristan-Selmy,Barristan-the-Old,Ser-Barristan,Barristan-Selmy,Barristan-the-Bold,Barristan,Lord-Commander-of-the-Kingsguard,Selmy,,,,
Bass,Bass,,,,,,,,,,,
Becca,Becca,,,,,,,,,,,
Benjen-Stark,Benjen-Stark,Benjen,Ben-Stark,First-Ranger,Ben,,,,,,,
Beric-Dondarrion,Lord-Beric-Dondarrion,Beric-Dondarrion,Lord-Beric,Beric,Dondarrion,Derik,Lord-Derik,,,,,
Bessa-(Winterfell),Bessa,,,,,,,,,,,
Beth-Cassel,Beth-Cassel,,,,,,,,,,,
Bethany-Redwyne,Bethany-Rowan,Bethany-Redwyne,,,,,,,,,,
Bharbo,Khal-Bharbo,Bharbo,,,,,,,,,,
Borcas,Borcas,,,,,,,,,,,
Boros-Blount,Boros-Blount,Ser-Boros,Boros,Blount,,,,,,,,
Bowen-Marsh,Lord-Steward,Bowen-Marsh,Bowen,Marsh,,,,,,,,
Bran-Stark,Bran-the-Broken,Bran-Stark,Bran,Stark-boy,,,,,,,,
Bran-the-Builder,Brandon-the-Builder,Bran-the-Builder,,,,,,,,,,
Brandon-Stark,Brandon-Stark,Brandon,,,,,,,,,,
Brandon-Stark-(Burner),Brandon-the-Burner,,,,,,,,,,,
Brandon-Stark-(Shipwright),Brandon-the-Shipwright,,,,,,,,,,,
Bronn,Bronn,,,,,,,,,,,
Bryce-Caron,Bryce-Caron,Marcher-Lord-Bryce-Caron,Lord-Bryce-Caron,Bryce,Caron,,,,,,,
Brynden-Tully,Ser-Brynden-Tully,Brynden-Blackfish,Blackfish,Ser-Brynden,Brynden-the-Blackfish,Brynden-Tully,Brynden,,,,,
Buu,Buu,,,,,,,,,,,
Byan-Votyris,Byan-Votyris,Captain-Byan-Votyris,,,,,,,,,,
Catelyn-Stark,Lady-Catelyn-Stark,Lady-Catelyn,Lady-Stark,Catelyn-Stark,Catelyn,Catelyn-Tully-Stark,Catelyn-Tully,Cat,Stark-woman,,,
Cayn,Cayn,,,,,,,,,,,
Cellador,Cellador,Septon-Cellador,,,,,,,,,,
Cersei-Lannister,Cersei-Lannister,Queen-Cersei,Cersei,the-queen,The-queen,Lannister-woman,queen-Cersei,,,,,
Chataya,Chataya,,,,,,,,,,,
Chayle,Septon-Chayle,Chayle,,,,,,,,,,
Chella,Chella,Chella-daughter-of-Cheyk,,,,,,,,,,
Chett,Chett,,,,,,,,,,,
Chiggen,Chiggen,,,,,,,,,,,
Clement-Piper,Clement-Piper,Lord-Piper,Lord-Clement-Piper,,,,,,,,,
Clydas,Clydas,,,,,,,,,,,
Cohollo,Cohollo,,,,,,,,,,,
Colemon,Colemon,Maester-Colemon,,,,,,,,,,
Conn,Conn,,,,,,,,,,,
Coratt,Coratt,,,,,,,,,,,
Cotter-Pyke,Pyke,Cotter,Cotter-Pyke,,,,,,,,,
Cregan-Stark,Cregan,Cregan-Stark,,,,,,,,,,
Cuger,Cuger,,,,,,,,,,,
Dacey-Mormont,Dacey,Dacey-Mormont,,,,,,,,,,
Dacks,Dacks,,,,,,,,,,,
Daenerys-Targaryen,Daenerys-Stormborn,Stormborn,Daenerys-Targaryen,Princess-Daenerys,Dany,Khaleesi,Princess-of-Dragonstone,Daenerys,Targaryen-princess,Targaryen-girl,princess-Dany,queen-Dany
Daeron-I-Targaryen,Daeron-I-Targaryen,Young-Dragon,,,,,,,,,,
Daeryssa,Princess-Daeryssa,Daeryssa,,,,,,,,,,
Danwell-Frey,Ser-Danwell-Frey,Danwell-Frey,Ser-Danwell,Danwell,,,,,,,,
Dareon,Dareon,,,,,,,,,,,
Daryn-Hornwood,Daryn-Hornwood,Daryn,,,,,,,,,,
Denys-Mallister,Ser-Denys,Denys,Denys-Mallister,,,,,,,,,
Desmond,Desmond,,,,,,,,,,,
Dickon-Tarly,Dickon-Tarly,Dickon,,,,,,,,,,
Dolf,Dolf,,,,,,,,,,,
Donal-Noye,Donal-Noye,Noye,Donal,,,,,,,,,
Donnel-Waynwood,Set-Donnel-Waynwood,Donnel-Waynwood,Ser-Donnel,Donnel,,,,,,,,
Donnis,Donnis,,,,,,,,,,,
Dontos-Hollard,Ser-Dontos,Dontos,Dontos-Hollard,,,,,,,,,
Doran-Martell,Doran-Martell,Prince-Doran-Martell,,,,,,,,,,
Doreah,Doreah,,,,,,,,,,,
Drogo,Great-Rider,Khal-Drogo,Drogo,the-khal,The-khal,,,,,,,
Dywen,Dywen,,,,,,,,,,,
Eddard-Karstark,Eddard-Karstark,EddardKarstark,,,,,,,,,,
Eddard-Stark,Lord-Eddard-Stark,Eddard,Ned-Stark,Lord-Eddard,Eddard-Stark,Ned,HandoftheKing,KingsHand,Hand,Lord-Stark,,
Edmure-Tully,Set-Edmure-Tully,Edmure-Tully,Ser-Edmure,Edmure,,,,,,,,
Elia-Martell,Princess-Elia-Martell,Princess-Elia,Elia-Martell,Elia,,,,,,,,
Elmar-Frey,Elmar-Frey,Elmar,,,,,,,,,,
Emmon-Frey,Ser-Emmon,Emmon-Frey,Emmon,,,,,,,,,
Endrew-Tarth,Endrew-Tarth,Tarth,Endrew,,,,,,,,,
Eon-Hunter,Lord-Eon-Hunter,Eon-Hunter,Lord-Hunter,Hunter,,,,,,,,
Eroeh,Eroeh,,,,,,,,,,,
Erryk-Cargyll,Ser-Erryk-Cargyll,Erryk-Cargyll,Ser-Erryk,,,,,,,,,
Ethan-Glover,Ethan-Glover,Ethan,,,,,,,,,,
Farlen,Farlen,,,,,,,,,,,
Flement-Brax,Set-Flement-Brax,Ser-Flement,Flement-Brax,Flement,Brax,,,,,,,
Florian-the-Fool,Ser-Florian,Florian-the-Fool,Florian,,,,,,,,,
Fogo,Khalakka-Fogo,Fogo,,,,,,,,,,
Forley-Prester,Forley-Prester,Forley,,,,,,,,,,
Gage,Gage,,,,,,,,,,,
Galbart-Glover,Galbart-Glover,Galbart,Glover,,,,,,,,,
Gared,Gared,,,,,,,,,,,
Garth-Greenfield,Garth-Greenfield,Garth,,,,,,,,,,
Gawen-Westerling,Gawen-Westerling,Lord-Gawen-Westerling,Lord-Westerling,,,,,,,,,
Gendry,Gendry,,,,,,,,,,,
Gerold-Hightower,Ser-Gerold-Hightower,Gerold-Hightower,Ser-Gerold,Gerold,White-Bull,,,,,,,
Gladden-Wylde,Gladden-Wylde,Ser-Gladden-Wylde,Ser-Gladden,,,,,,,,,
Godwyn,Godwyn,,,,,,,,,,,
Gowen-Baratheon,Gowen-Baratheon,Gowen,,,,,,,,,,
Gregor-Clegane,Ser-Gregor-Clegane,Gregor-the-Mountain,Mountain,Gregor-Clegane,Ser-Gregor,Gregor,,,,,,
Grenn,Grenn,,,,,,,,,,,
Gueren,Gueren,,,,,,,,,,,
Gunthor-son-of-Gurn,Gunthor-son-of-Gurn,Gunthor,,,,,,,,,,
Gurn,Gurn,,,,,,,,,,,
Gyles-Rosby,Lord-Gyles,Lord-Gyles-Rosby,Gyles-Rosby,Gyles,,,,,,,,
Haggo,Haggo,,,,,,,,,,,
Hake,Hake,,,,,,,,,,,
Halder,Halder,,,,,,,,,,,
Hali,Hali,,,,,,,,,,,
Hallis-Mollen,Hallis-Mollen,Hallis,Hal-Mollen,Hal,,,,,,,,
Halys-Hornwood,Lord-Hornwood,Halys-Hornwood,,,,,,,,,,
Harren-Hoare,Black-Harren,Harren,Harren-Hoare,,,,,,,,,
Harrion-Karstark,Harrion-Karstark,Harrion,,,,,,,,,,
Harwin,Harwin,,,,,,,,,,,
Harys-Swyft,Ser-Harys-Swyft,Harys-Swyft,Ser-Harys,Harys,Swyft,,,,,,,
Helman-Tallhart,Helman-Tallhart,Helman,,,,,,,,,,
Heward,Heward,,,,,,,,,,,
High-Septon-(fat_one),High-Septon,,,,,,,,,,,
Hobb,Three-Finger-Hobb,Hobb,,,,,,,,,,
Hobber-Redwyne,Ser-Hobber,Hobber-Redwyne,Ser-Slobber,Slobber,Hobber,,,,,,,
Hodor,Hodor,,,,,,,,,,,
Horas-Redwyne,Ser-Horror,Horror,Horas-Redwyne,Ser-Horas,Horas,,,,,,,
Hosteen-Frey,Ser-Hosteen,Hosteen,Hosteen-Frey,,,,,,,,,
Hoster-Tully,Lord-Hoster-Tully,Lord-Hoster,Hoster-Tully,Hoster,Lord-of-Riverrun,Lord-Tully,,,,,,
Howland-Reed,Howland-Reed,Reed,Howland,,,,,,,,,
Hugh,Ser-Hugh,Hugh,,,,,,,,,,
Hullen,Hullen,,,,,,,,,,,
Illyrio-Mopatis,Magister-Illyrio-Mopatis,Magister-Illyrio,Illyrio-Mopatis,Mopatis,Illyrio,,,,,,,
Ilyn-Payne,Ser-Ilyn-Payne,Ilyn-Payne,Ser-Ilyn,KingsJustice,Ilyn,,,,,,,
Irri,Irri,,,,,,,,,,,
Jacks,Jacks,,,,,,,,,,,
Jaehaerys-II-Targaryen,Jaehaerys-the-Second,Jaehaerys,,,,,,,,,,
Jafer-Flowers,Jafer-Flowers,Jafer,,,,,,,,,,
Jaggot,Jaggot,,,,,,,,,,,
Jaime-Lannister,Kingslayer,Ser-Jaime-Lannister,Ser-Jaime,Jaime-Lannister-the-Kingslayer,Jaime-Lannister,Jaime,Lion-of-Lannister,,,,,
Jalabhar-Xho,Jalabhar-Xho,Xho,Jalabhar,,,,,,,,,
Janos-Slynt,Lord-Janos-Slynt,Lord-Slynt,Janos-Slynt,Slynt,Janos,,,,,,,
Jared-Frey,Ser-Jared-Frey,Ser-Jared,Jared-Frey,Jared,,,,,,,,
Jaremy-Rykker,Ser-Jaremy-Rykker,Jaremy-Rykker,Ser-Jaremy,Jaremy,Rykker,,,,,,,
Jason-Mallister,Jason-Mallister,Lord-Jason,Jason,,,,,,,,,
Jeor-Mormont,Lord-Mormont,Jeor-Mormont,Lord-Commander-Mormont,Old-Bear,Jeor,Lord-Commander-of-the-Night,LordCommanderoftheNightsWatch,Mormont,Lord-Commander,,,
Jeren,Jeren,,,,,,,,,,,
Jeyne-Poole,Jeyne-Poole,Jeyne,,,,,,,,,,
Jhaqo,Jhaqo,Khal-Jhaqo,Ko-Jhaqo,,,,,,,,,
Jhiqui,Jhiqui,,,,,,,,,,,
Jhogo,Jhogo,,,,,,,,,,,
Joffrey-Baratheon,Prince-Joffrey,King-Joffrey,Joffrey-Baratheon,Joffrey,Prince-Joff,Joff,boy-king,the-prince,king-Joffrey,The-prince,prince-Joff,crown-prince
Jommo,Khal-Jommo,Jommo,,,,,,,,,,
Jon-Arryn,Jon-Arryn,Lord-Jon,Lord-Arryn,JonArryn,LordJon,LordJonArryn,LordArryn,LordoftheEyrie,KingsHandArryn,,,
Jon-Snow,Jon-Snow,Lord-Snow,Snow,Jon,bastard-brother-Jon-Snow,bastard-brother-Jon,bastard-brother,bastard-Jon,,,,
Jon-Stark,Jon-Stark,King-Jon-Stark,,,,,,,,,,
Jon-Umber-(Greatjon),Greatjon-Umber,Lord-Umber,Greatjon,,,,,,,,,
Jon-Umber-(Smalljon),Smalljon-Umber,Smalljon,,,,,,,,,,
Jonos-Bracken,Lord-Jonos,Lord-Bracken,Jonos-Bracken,Jonos,Bracken,,,,,,,
Jonquil,Jonquil,,,,,,,,,,,
Jorah-Mormont,Ser-Jorah-Mormont,Jorah-Mormont,Andal,Ser-Jorah,Jorah-the-Andal,Jorah,exile-knight,,,,,
Jory-Cassel,Jory-Cassel,Jory,,,,,,,,,,
Joseth,Joseth,,,,,,,,,,,
Joss,Joss,,,,,,,,,,,
Joyeuse-Erenford,Lady-Frey,Joyeuse-Erenford,,,,,,,,,,
Jyck,Jyck,,,,,,,,,,,
Karyl-Vance,Ser-Karyl-Vance,Lord-Karyl-Vance,Karyl-Vance,Ser-Karyl,Lord-Vance,Vance,Karyl,,,,,
Ketter,Ketter,,,,,,,,,,,
Kevan-Lannister,Ser-Kevan-Lannister,Ser-Kevan,Kevan-Lannister,Kevan,,,,,,,,
Kurleket,Kurleket,,,,,,,,,,,
Kyra,Kyra,,,,,,,,,,,
Lancel-Lannister,Lancel-Lannister,Lancel,,,,,,,,,,
Lann-the-Clever,Lann-the-Clever,Lann,,,,,,,,,,
Leo-Lefford,Lord-Lefford,Lefford,Lord-Leo-Lefford,Leo-Lefford,,,,,,,,
Lew-(guard),Lew,,,,,,,,,,,
Lewyn-Martell,Lewyn-Martell,Prince-Lewyn-of-Dorne,Prince-Lewyn-Martell,,,,,,,,,
Lewys-Lydden,Lewys-Lydden,Lord-Lewys-Lydden,,,,,,,,,,
Lharys,Lharys,,,,,,,,,,,
Loras-Tyrell,Ser-Loras-Tyrell,Knight-of-Flowers,Ser-Daisy,Loras-Tyrell,Ser-Loras,Loras,Tyrell,SerDaisy,,,,
Lord-Serrett,Lord-Serrett,Serrett,,,,,,,,,,
Loren-Lannister,King-Loren-of-the-Rock,King-Loren,Loren-Lannister,,,,,,,,,
Lothar-Mallery,Lord-Lothar-Mallery,Lord-Lothar,Lothar-Mallery,,,,,,,,,
Lothor-Brune,Lothor-Brune,Lothor,Brune,,,,,,,,,
Luwin,Maester-Luwin,Luwin,,,,,,,,,,
Lyanna-Stark,Lyanna,Lyanna-Stark,,,,,,,,,,
Lyn-Corbray,Lyn-Corbray,Lyn,,,,,,,,,,
Lysa-Arryn,Lady-Lysa-Arryn,Lady-Lysa,Lady-Arryn,Lysa-Arryn,Lysa,,,,,,,
Mace-Tyrell,Mace-Tyrell,Mace,Lord-Tyrell,,,,,,,,,
Maege-Mormont,Lady-Maege,Lady-Mormont,Maege,Maege-Mormont,,,,,,,,
Maegor-I-Targaryen,Maegor-the-Cruel,Maegor-Targaryen,Maegor,,,,,,,,,
Maekar-I-Targaryen,King-Maekar,Maekar-I-Targaryen,Maekar,,,,,,,,,
Mago,Mago,,,,,,,,,,,
Malleon,Maester-Malleon,Malleon,,,,,,,,,,
Mallor,Mallor-the-Dornishman,Mallor,,,,,,,,,,
Mance-Rayder,Mance-Rayder,Rayder,Mance,,,,,,,,,
Mandon-Moore,Ser-Mandon-Moore,Mandon-Moore,Ser-Mandon,Mandon,,,,,,,,
Margaery-Tyrell,Margaery-Tyrell,Margaery,,,,,,,,,,
Marillion,Marillion,,,,,,,,,,,
Mark-Ryswell,Mark-Ryswell,Mark,Ryswell,,,,,,,,,
Marq-Piper,Ser-Marq-Piper,Ser-Marq,Marq,Marq-Piper,,,,,,,,
Martyn-Cassel,Martyn-Cassel,,,,,,,,,,,
Martyn-Rivers,Martyn-Rivers,,,,,,,,,,,
Marwyn,Archmaester-Marwyn,Marwyn,,,,,,,,,,
Masha-Heddle,Masha-Heddle,Masha,Heddle,,,,,,,,,
Mathis-Rowan,Lord-Mathis-Rowan,Mathis-Rowan,Lord-Rowan,,,,,,,,,
Matthar,Matthar,Ser-Loon,,,,,,,,,,
Medger-Cerwyn,Lord-Medger-Cerwyn,Lord-Cerwyn,Medger-Cerwyn,,,,,,,,,
Mern-Gardener,King-Mern-of-the-Reach,Mern-Gardener,Mern,,,,,,,,,
Meryn-Trant,Ser-Meryn-Trant,Meryn-Trant,Ser-Meryn,Meryn,Trant,,,,,,,
Mikken,Mikken,,,,,,,,,,,
Mirri-Maz-Duur,Mirri-Maz-Duur,Maz-Duur,Mirri,Maz,Duur,,,,,,,
Mohor,Mohor,,,,,,,,,,,
Moon-Boy,Moon-Boy,,,,,,,,,,,
Mord,Mord,,,,,,,,,,,
Mordane,Septa-Mordane,Septa,Mordane,septa,,,,,,,,
Moreo-Tumitis,Moreo-Tumitis,Moreo,Tumitis,,,,,,,,,
Morgil,Ser-Morgil,Morgil,,,,,,,,,,
Moro,Khal-Moro,Moro,,,,,,,,,,
Morrec,Morrec,,,,,,,,,,,
Morton-Waynwood,Ser-Morton-Waynwood,Ser-Morton,Morton-Waynwood,Morton,,,,,,,,
Mya-Stone,Mya-Stone,bastard-girl,Mya,,,,,,,,,
Mycah,Mycah,butchers-boy,,,,,,,,,,
Mychel-Redfort,Mychel-Redfort,Mychel,Redfort,,,,,,,,,
Myrcella-Baratheon,Princess-Myrcella,Myrcella,Myrcella-Baratheon,the-princess,princess-Myrcella,,,,,,,
Naerys-Targaryen,Queen-Naerys,Naerys-Targaryen,Naerys,,,,,,,,,
Nan,Old-Nan,Nan,,,,,,,,,,
Nestor-Royce,Lord-Nestor,Nestor-Royce,Nestor,,,,,,,,,
Ogo,Khal-Ogo,Ogo,,,,,,,,,,
Olyvar-Frey,Olyvar-Frey,Olyvar,,,,,,,,,,
Osha,Osha,,,,,,,,,,,
Oswell-Whent,Ser-Oswell-Whent,Ser-Oswell,Oswell,Oswell-Whent,Whent,,,,,,,
Othell-Yarwyck,Othell-Yarwyck,,,,,,,,,,,
Othor,Othor,,,,,,,,,,,
Pate-(Night's-Watch),Pate,,,,,,,,,,,
Patrek-Mallister,Patrek-Mallister,Patrek,,,,,,,,,,
Paxter-Redwyne,Paxter-Redwyne,Lord-Redwyne,,,,,,,,,,
Perwyn-Frey,Ser-Perwyn-Frey,Ser-Perwyn,Perwyn,,,,,,,,,
Petyr-Baelish,Lord-Petyr-Baelish,Petyr-Baelish,Lord-Baelish,Lord-Petyr,Littlefinger,Petyr,Baelish,,,,,
Podrick-Payne,Podrick-Payne,Podrick,Payne,,,,,,,,,
Pono,Pono,Khal-Pono,,,,,,,,,,
Porther,Porther,,,,,,,,,,,
Preston-Greenfield,Ser-Preston-Greenfield,Ser-Preston,Preston-Greenfield,Preston,,,,,,,,
Pycelle,Grand-Maester-Pycelle,Maester-Pycelle,Grand-Maester,Pycelle,,,,,,,,
Pypar,Pyp,Pypar,,,,,,,,,,
Qhorin-Halfhand,Qhorin-Halfhand,Halfhand,Qhorin,,,,,,,,,
Qos,Captain-Qos,Qos,,,,,,,,,,
Qotho,Qotho,,,,,,,,,,,
Quaro,Quaro,,,,,,,,,,,
Quent,Quent,,,,,,,,,,,
Quenten-Banefort,Lord-Banefort,Lord-Quentin-Banefort,Quenten-Banefort,Banefort,,,,,,,,
Rainbow-Knight,Rainbow-Knight,,,,,,,,,,,
Rakharo,Rakharo,,,,,,,,,,,
Randyll-Tarly,Lord-Randyll-Tarly,Lord-Randyll,Randyll-Tarly,Randyll,,,,,,,,
Rast,Rast,,,,,,,,,,,
Raymun-Darry,Ser-Raymun-Darry,Ser-Raymun,Raymun-Darry,Raymun,,,,,,,,
Regenard-Estren,Lord-Regenard-Estren,Regenard-Estren,Lord-Estren,Estren,,,,,,,,
Renly-Baratheon,Lord-Renly-Baratheon,Lord-Renly,Lord-of-Storm-End,King-Renly,Renly-Baratheon,Renly,,,,,,
Rhaegar-Targaryen,Prince-Rhaegar-Targaryen,Prince-Rhaegar,Rhaegar-Targaryen,Rhaegar,Targaryen-prince,prince-Rhaegar,,,,,,
Rhaego,Rhaego,,,,,,,,,,,
Rhaenys-Targaryen-(daughter-of-Rhaegar),Rhaenys-Targaryen,Rhaenys,princess-Rhaenys,,,,,,,,,
Rhogoro,Rhogoro,,,,,,,,,,,
Rickard-Karstark,Lord-Rickard-Karstark,Lord-Karstark,Rickard-Karstark,,,,,,,,,
Rickard-Stark,Lord-Rickard-Stark,Rickard-Stark,,,,,,,,,,
Rickard-Stark-(King),Rickard-Stark-king,,,,,,,,,,,
Rickon-Stark,Rickon-Stark,Rickon,,,,,,,,,,
Robar-Royce,Ser-Robar-Royce,Ser-Robar,Robar-Royce,Robar,,,,,,,,
Robb-Stark,Lord-Robb-Stark,Lord-Robb,Robb-the-Lord,Robb-Stark,Robb,young-lord-Stark,,,,,,
Robert-Arryn,Robert-Arryn,little-Lord-Robert,Lord-of-the-Eyrie,Lord-Robert,Defender-of-the-Vale,LordRobert,RobertArryn,,,,,
Robert-Baratheon,Robert-Baratheon,King-Robert,Robert,Usurper,the-king,The-king,,,,,,
Robett-Glover,Robett-Glover,Robett,,,,,,,,,,
Robin-Flint,Robin-Flint,Lord-Flint,,,,,,,,,,
Rodrik-Cassel,Ser-Rodrik-Cassel,Ser-Rodrik,Rodrik-Cassel,Rodrik,,,,,,,,
Rodrik-Stark,Rodrik-Stark,,,,,,,,,,,
Roland-Crakehall,Lord-Roland-Crakehall,Roland-Crakehall,Lord-Crakehall,,,,,,,,,
Ronel-Rivers,Ronel-Rivers,Ronel,,,,,,,,,,
Roose-Bolton,Lord-Roose-Bolton,Roose-Bolton,Roose,Lord-of-the-Dreadfort,Lord-Bolton,Bolton,,,,,,
Rudge,Rudge,,,,,,,,,,,
Ryam-Redwyne,Ryam-Redwyne,Ryam,,,,,,,,,,
Ryger-Rivers,Ryger-Rivers,Ryger,,,,,,,,,,
Samwell-Tarly,Sam-Tarly,Ser-Piggy,Piggy,Samwell-Tarly,Lady-Piggy,Lord-of-Ham,Sam,Samwell,,,,
Sandor-Clegane,Ser-Sandor-Clegane,Sandor-Clegane,Ser-Sandor,Sandor,Hound,,,,,,,
Sansa-Stark,Lady-Sansa-Stark,Lady-Sansa,Sansa-Stark,Sansa,,,,,,,,
Selyse-Florent,Lady-Selyse,Selyse,Selyse-Baratheon,Selyse-Florent,,,,,,,,
Serwyn-of-the-Mirror-Shield,Serwyn-of-the-Mirror-Shield,Ser-Serwyn,Serwyn,,,,,,,,,
Shae,Shae,,,,,,,,,,,
Shagga,Shagga,,,,,,,,,,,
Shella,Lady-Shella,Shella,,,,,,,,,,
Shella-Whent,Lady-Shella-Whent,Shella-Whent,,,,,,,,,,
Stannis-Baratheon,Lord-Stannis-Baratheon,Lord-Stannis,Stannis-Baratheon,Stannis,,,,,,,,
Stevron-Frey,Ser-Stevron-Frey,Stevron-Frey,Ser-Stevron,Stevron,,,,,,,,
Stiv,Stiv,,,,,,,,,,,
Symeon-Star-Eyes,Symeon-Star-Eyes,Symeon,Star-Eyes,,,,,,,,,
Syrio-Forel,Syrio-Forel,Syrio,Forel,,,,,,,,,
Tanda-Stokeworth,Lady-Tanda-Stokeworth,Lady-Tanda,Tanda-Stokeworth,Tanda,,,,,,,,
Theo-Frey,Ser-Theo-Frey,Theo-Frey,,,,,,,,,,
Theo-Wull,Ser-Theo-Wull,Ser-Theo,Wull,Theo-Wull,Theo,,,,,,,
Theon-Greyjoy,Theon-Greyjoy,Theon,Greyjoy,,,,,,,,,
Theon-Stark,Theon-Stark,Hungry-Wolf,,,,,,,,,,
Thoros-of-Myr,Thoros-of-Myr,Thoros,red-priest,red-wizard,the-Ember,The-Ember,,,,,,
Timett,Timett-son-of-Timett,Timett,,,,,,,,,,
Tobho-Mott,Tobho-Mott,Master-Mott,Tobho,Mott,,,,,,,,
Todder,Todder,Toad,,,,,,,,,,
Tomard,Fat-Tom,Tomard,Tom,,,,,,,,,
Tommen-Baratheon,Prince-Tommen,Tommen,Tommen-Baratheon,,,,,,,,,
Torrek,Torrek,,,,,,,,,,,
Torrhen-Karstark,Torrhen-Karstark,Torrhen,,,,,,,,,,
Torrhen-Stark,Torrhen-Stark,King-Who-Knelt,,,,,,,,,,
Tregar,Tregar,,,,,,,,,,,
Tya-Lannister,Tya-Lannister,Tya,,,,,,,,,,
Tyrion-Lannister,Tyrion-the-Imp,Lord-Tyrion-Lannister,Imp,Tyrion-Lannister,Lord-Tyrion,Tyrion,dwarf,halfman,Halfman,little-man,lord-of-Lannister,
Tytos-Blackwood,Lord-Tytos-Blackwood,Tytos-Blackwood,Lord-Blackwood,Lord-Tytos,Blackwood,,,,,,,
Tytos-Brax,Tytos-Brax,,,,,,,,,,,
Tytos-Lannister,Tytos-Lannister,Lord-Tytos-Lannister,,,,,,,,,,
Tywin-Lannister,Lord-of-Casterly-Rock,Lord-Tywin-Lannister,Tywin-Lannister,Lord-Tywin,Tywin,,,,,,,
Ulf-son-of-Umar,Ulf-son-of-Umar,Ulf,,,,,,,,,,
Umar,Umar,,,,,,,,,,,
Vardis-Egen,Ser-Vardis-Egen,Vardis-Egen,Vardis,Ser-Vardis,Egen,,,,,,,
Vargo-Hoat,Vargo-Hoat,,,,,,,,,,,
Varly,Varly,,,,,,,,,,,
Varys,Lord-Varys,Varys-the-Spider,Spider,Varys,eunuch,master-of-whisperers,,,,,,
Vayon-Poole,Vayon-Poole,Vayon,Poole,,,,,,,,,
Viserys-Targaryen,Prince-Viserys-Targaryen,Viserys-Targaryen,Prince-Viserys,Viserys,Khal-Rhaggat,Sorefoot-King,Kal-Rhae-Mhar,Cart-King,,,,
Vyman,Maester-Vyman,Vyman,,,,,,,,,,
Walder-Frey,Lord-Walder-Frey,Lord-Walder,Walder-Frey,Walder,Lord-Frey,Lord-of-the-Crossing,,,,,,
Wallen,Wallen,,,,,,,,,,,
Waymar-Royce,Ser-Waymar-Royce,Waymar-Royce,Ser-Waymar,Waymar,Royce,,,,,,,
Wayn-(guard),Wayn,,,,,,,,,,,
