Source,Target,Weight,Type
"Eddard-Stark","Rickon-Stark",4.0,undirected
"Eddard-Stark","Robb-Stark",16.0,undirected
"Eddard-Stark","Robert-Baratheon",291.0,undirected
"Eddard-Stark","Rodrik-Cassel",7.0,undirected
"Eddard-Stark","Sandor-Clegane",10.0,undirected
"Eddard-Stark","Sansa-Stark",34.0,undirected
"Eddard-Stark","Septa-Mordane",11.0,undirected
"Eddard-Stark","Stannis-Baratheon",18.0,undirected
"Eddard-Stark","Syrio-Forel",6.0,undirected
"Eddard-Stark","Theon-Greyjoy",5.0,undirected
"Eddard-Stark","Tobho-Mott",7.0,undirected
"Eddard-Stark","Tom",15.0,undirected
"Eddard-Stark","Torrhen-Karstark",5.0,undirected
"Eddard-Stark","Tyrion-Lannister",21.0,undirected
"Eddard-Stark","Tywin-Lannister",18.0,undirected
"Eddard-Stark","Varys",61.0,undirected
"Eddard-Stark","Vayon-Poole",12.0,undirected
"Edmure-Tully","Hoster-Tully",7.0,undirected
"Edmure-Tully","Jaime-Lannister",4.0,undirected
"Edmure-Tully","Karyl-Vance",4.0,undirected
"Edmure-Tully","Lysa-Arryn",5.0,undirected
"Edmure-Tully","Marq-Piper",5.0,undirected
"Edmure-Tully","Petyr-Baelish",4.0,undirected
"Edmure-Tully","Robb-Stark",5.0,undirected
"Edmure-Tully","Tytos-Blackwood",3.0,undirected
"Galbart-Glover","Greatjon-Umber",4.0,undirected
"Galbart-Glover","Jaime-Lannister",3.0,undirected
"Galbart-Glover","Rickard-Karstark",4.0,undirected
"Galbart-Glover","Robb-Stark",5.0,undirected
"Galbart-Glover","Roose-Bolton",3.0,undirected
"Gared","Jeor-Mormont",4.0,undirected
"Gared","Waymar-Royce",13.0,undirected
"Gerold-Hightower","Oswell-Whent",3.0,undirected
"Gerold-Hightower","Robert-Baratheon",3.0,undirected
"Greatjon-Umber","Maege-Mormont",5.0,undirected
"Greatjon-Umber","Rickard-Karstark",7.0,undirected
"Greatjon-Umber","Robb-Stark",8.0,undirected
"Greatjon-Umber","Roose-Bolton",3.0,undirected
"Greatjon-Umber","Theon-Greyjoy",5.0,undirected
"Greatjon-Umber","Tywin-Lannister",3.0,undirected
"Gregor-Clegane","Jaime-Lannister",3.0,undirected
"Gregor-Clegane","Loras-Tyrell",10.0,undirected
"Gregor-Clegane","Marq-Piper",6.0,undirected
"Gregor-Clegane","Petyr-Baelish",3.0,undirected
"Gregor-Clegane","Robert-Baratheon",4.0,undirected
"Gregor-Clegane","Sandor-Clegane",11.0,undirected
"Gregor-Clegane","Sansa-Stark",5.0,undirected
"Gregor-Clegane","Tyrion-Lannister",7.0,undirected
"Gregor-Clegane","Tywin-Lannister",6.0,undirected
"Grenn","Halder",6.0,undirected
"Grenn","Jeor-Mormont",3.0,undirected
"Grenn","Jon-Snow",30.0,undirected
"Grenn","Pyp",25.0,undirected
"Grenn","Samwell-Tarly",8.0,undirected
"Haggo","Mirri-Maz-Duur",3.0,undirected
"Haggo","Qotho",11.0,undirected
"Haggo","Rakharo",3.0,undirected
"Hal-Mollen","Robb-Stark",6.0,undirected
"Hal-Mollen","Theon-Greyjoy",3.0,undirected
"Halder","Jon-Snow",22.0,undirected
"Halder","Pyp",7.0,undirected
"Halder","Samwell-Tarly",6.0,undirected
"Hallis-Mollen","Robb-Stark",6.0,undirected
"Hallis-Mollen","Theon-Greyjoy",4.0,undirected
"Harwin","Hullen",3.0,undirected
"Harwin","Jory-Cassel",4.0,undirected
"Harys-Swyft","Jaime-Lannister",3.0,undirected
"High-Septon","Joffrey-Baratheon",3.0,undirected
"Hobb","Jon-Snow",5.0,undirected
"Hodor","Luwin",7.0,undirected
"Hodor","Nan",8.0,undirected
"Hodor","Robb-Stark",5.0,undirected
"Hosteen-Frey","Jared-Frey",3.0,undirected
"Hoster-Tully","Lysa-Arryn",3.0,undirected
"Hoster-Tully","Robert-Baratheon",3.0,undirected
"Hugh","Jon-Arryn",3.0,undirected
"Hullen","Jory-Cassel",5.0,undirected
"Hullen","Robb-Stark",3.0,undirected
"Hullen","Rodrik-Cassel",3.0,undirected
"Hunter","Lysa-Arryn",3.0,undirected
"Hunter","Vardis-Egen",3.0,undirected
"Illyrio-Mopatis","Irri",3.0,undirected
"Illyrio-Mopatis","Jorah-Mormont",7.0,undirected
"Illyrio-Mopatis","Robert-Baratheon",6.0,undirected
"Illyrio-Mopatis","Viserys-Targaryen",14.0,undirected
"Ilyn-Payne","Jeyne-Poole",3.0,undirected
"Ilyn-Payne","Loras-Tyrell",3.0,undirected
"Ilyn-Payne","Robert-Baratheon",4.0,undirected
"Ilyn-Payne","Sansa-Stark",9.0,undirected
"Ilyn-Payne","Varys",5.0,undirected
"Irri","Jhiqui",14.0,undirected
"Irri","Jhogo",7.0,undirected
"Irri","Jorah-Mormont",4.0,undirected
"Irri","Viserys-Targaryen",5.0,undirected
"Jafer-Flowers","Jaremy-Rykker",3.0,undirected
"Jaime-Lannister","Joffrey-Baratheon",11.0,undirected
"Jaime-Lannister","Jon-Arryn",5.0,undirected
"Jaime-Lannister","Jory-Cassel",4.0,undirected
"Jaime-Lannister","Kevan-Lannister",4.0,undirected
"Jaime-Lannister","Loras-Tyrell",3.0,undirected
"Jaime-Lannister","Lysa-Arryn",6.0,undirected
"Jaime-Lannister","Marq-Piper",3.0,undirected
"Jaime-Lannister","Petyr-Baelish",7.0,undirected
"Jaime-Lannister","Renly-Baratheon",4.0,undirected
"Jaime-Lannister","Rickard-Karstark",3.0,undirected
"Jaime-Lannister","Robb-Stark",9.0,undirected
"Jaime-Lannister","Robert-Baratheon",24.0,undirected
"Jaime-Lannister","Rodrik-Cassel",3.0,undirected
"Jaime-Lannister","Sandor-Clegane",12.0,undirected
"Jaime-Lannister","Sansa-Stark",3.0,undirected
"Jaime-Lannister","Tyrion-Lannister",36.0,undirected
"Jaime-Lannister","Tywin-Lannister",16.0,undirected
"Jaime-Lannister","Varys",3.0,undirected
"Janos-Slynt","Joffrey-Baratheon",4.0,undirected
"Janos-Slynt","Petyr-Baelish",3.0,undirected
"Janos-Slynt","Pycelle",3.0,undirected
"Janos-Slynt","Robert-Baratheon",4.0,undirected
"Janos-Slynt","Sansa-Stark",3.0,undirected
"Jaremy-Rykker","Jeor-Mormont",11.0,undirected
"Jaremy-Rykker","Jon-Snow",6.0,undirected
"Jeor-Mormont","Jon-Snow",81.0,undirected
"Jeor-Mormont","Robert-Baratheon",4.0,undirected
"Jeor-Mormont","Samwell-Tarly",8.0,undirected
"Jeor-Mormont","Tyrion-Lannister",23.0,undirected
"Jeor-Mormont","Yoren",3.0,undirected
"Jeyne-Poole","Loras-Tyrell",4.0,undirected
"Jeyne-Poole","Robert-Baratheon",3.0,undirected
"Jeyne-Poole","Sansa-Stark",27.0,undirected
"Jeyne-Poole","Septa-Mordane",7.0,undirected
"Jhiqui","Jorah-Mormont",4.0,undirected
"Jhogo","Jorah-Mormont",5.0,undirected
"Jhogo","Mirri-Maz-Duur",3.0,undirected
"Joffrey-Baratheon","Jon-Snow",10.0,undirected
"Joffrey-Baratheon","Loras-Tyrell",3.0,undirected
"Joffrey-Baratheon","Meryn-Trant",3.0,undirected
"Joffrey-Baratheon","Mycah",14.0,undirected
"Joffrey-Baratheon","Myrcella-Baratheon",5.0,undirected
"Joffrey-Baratheon","Petyr-Baelish",9.0,undirected
"Joffrey-Baratheon","Pycelle",4.0,undirected
"Joffrey-Baratheon","Renly-Baratheon",9.0,undirected
"Joffrey-Baratheon","Robb-Stark",19.0,undirected
"Joffrey-Baratheon","Robert-Baratheon",29.0,undirected
"Joffrey-Baratheon","Rodrik-Cassel",9.0,undirected
"Joffrey-Baratheon","Sandor-Clegane",21.0,undirected
"Joffrey-Baratheon","Sansa-Stark",81.0,undirected
"Joffrey-Baratheon","Septa-Mordane",8.0,undirected
"Joffrey-Baratheon","Stannis-Baratheon",7.0,undirected
"Joffrey-Baratheon","Tommen-Baratheon",7.0,undirected
"Joffrey-Baratheon","Tyrion-Lannister",12.0,undirected
"Joffrey-Baratheon","Tywin-Lannister",3.0,undirected
"Joffrey-Baratheon","Varys",7.0,undirected
"Jommo","Ogo",3.0,undirected
"Jon-Arryn","Lysa-Arryn",12.0,undirected
"Jon-Arryn","Petyr-Baelish",4.0,undirected
"Jon-Arryn","Pycelle",10.0,undirected
"Jon-Arryn","Robert-Baratheon",32.0,undirected
"Jon-Arryn","Stannis-Baratheon",13.0,undirected
"Jon-Arryn","Tyrion-Lannister",5.0,undirected
"Jon-Arryn","Varys",5.0,undirected
"Jon-Snow","Jory-Cassel",4.0,undirected
"Jon-Snow","Luwin",8.0,undirected
"Jon-Snow","Pyp",43.0,undirected
"Jon-Snow","Rickon-Stark",11.0,undirected
"Jon-Snow","Robb-Stark",53.0,undirected
"Jon-Snow","Robert-Baratheon",17.0,undirected
"Jon-Snow","Rodrik-Cassel",3.0,undirected
"Jon-Snow","Samwell-Tarly",81.0,undirected
"Jon-Snow","Sansa-Stark",8.0,undirected
"Jon-Snow","Septa-Mordane",4.0,undirected
"Jon-Snow","Theon-Greyjoy",8.0,undirected
"Jon-Snow","Tyrion-Lannister",53.0,undirected
"Jon-Snow","Yoren",6.0,undirected
"Jonos-Bracken","Tytos-Blackwood",3.0,undirected
"Jorah-Mormont","Mirri-Maz-Duur",5.0,undirected
"Jorah-Mormont","Qotho",7.0,undirected
"Jorah-Mormont","Rhaegar-Targaryen",5.0,undirected
"Jorah-Mormont","Robert-Baratheon",3.0,undirected
"Jorah-Mormont","Viserys-Targaryen",15.0,undirected
"Jory-Cassel","Petyr-Baelish",8.0,undirected
"Jory-Cassel","Robb-Stark",9.0,undirected
"Jory-Cassel","Robert-Baratheon",7.0,undirected
"Jory-Cassel","Rodrik-Cassel",5.0,undirected
"Jory-Cassel","Sansa-Stark",9.0,undirected
"Jory-Cassel","Septa-Mordane",3.0,undirected
"Jory-Cassel","Stannis-Baratheon",3.0,undirected
"Jory-Cassel","Theon-Greyjoy",3.0,undirected
"Jory-Cassel","Tom",5.0,undirected
"Jory-Cassel","Vayon-Poole",5.0,undirected
"Jyck","Morrec",5.0,undirected
"Jyck","Tyrion-Lannister",6.0,undirected
"Karyl-Vance","Marq-Piper",7.0,undirected
"Kevan-Lannister","Tyrion-Lannister",15.0,undirected
"Kevan-Lannister","Tywin-Lannister",9.0,undirected
"Lefford","Tyrion-Lannister",4.0,undirected
"Loras-Tyrell","Mace-Tyrell",3.0,undirected
"Loras-Tyrell","Petyr-Baelish",5.0,undirected
"Loras-Tyrell","Renly-Baratheon",5.0,undirected
"Loras-Tyrell","Robert-Baratheon",4.0,undirected
"Loras-Tyrell","Rodrik-Cassel",3.0,undirected
"Loras-Tyrell","Sandor-Clegane",4.0,undirected
"Loras-Tyrell","Sansa-Stark",14.0,undirected
"Luwin","Osha",12.0,undirected
"Luwin","Rickard-Karstark",3.0,undirected
"Luwin","Rickon-Stark",8.0,undirected
"Luwin","Robb-Stark",20.0,undirected
"Luwin","Rodrik-Cassel",3.0,undirected
"Luwin","Theon-Greyjoy",7.0,undirected
"Luwin","Tyrion-Lannister",6.0,undirected
"Lyanna-Stark","Robert-Baratheon",9.0,undirected
"Lyanna-Stark","Sansa-Stark",4.0,undirected
"Lyn-Corbray","Lysa-Arryn",3.0,undirected
"Lysa-Arryn","Petyr-Baelish",4.0,undirected
"Lysa-Arryn","Robert-Arryn",8.0,undirected
"Lysa-Arryn","Robert-Baratheon",5.0,undirected
"Lysa-Arryn","Stannis-Baratheon",4.0,undirected
"Lysa-Arryn","Tyrion-Lannister",25.0,undirected
"Lysa-Arryn","Vardis-Egen",5.0,undirected
"Mace-Tyrell","Paxter-Redwyne",3.0,undirected
"Maege-Mormont","Rickard-Karstark",3.0,undirected
"Maegor","Sansa-Stark",4.0,undirected
