Source,Target,Weight,Type
"Eddard-Stark","Theon-Greyjoy",16.0,undirected
"Eddard-Stark","Tyrion-Lannister",8.0,undirected
"Eddard-Stark","Varys",3.0,undirected
"Edmure-Tully","Hoster-Tully",3.0,undirected
"Edmure-Tully","Jaime-Lannister",3.0,undirected
"Edmure-Tully","Robb-Stark",12.0,undirected
"Edmure-Tully","Tywin-Lannister",8.0,undirected
"Emmon-Cuy","Renly-Baratheon",3.0,undirected
"Emmon-Cuy","Robar-Royce",3.0,undirected
"Esgred","Theon-Greyjoy",10.0,undirected
"Estermont","Varner",3.0,undirected
"Farlen","Theon-Greyjoy",6.0,undirected
"Garlan-Tyrell","Joffrey-Baratheon",4.0,undirected
"Garlan-Tyrell","Loras-Tyrell",3.0,undirected
"Gendry","Hot-Pie",23.0,undirected
"Gendry","Jaqen",4.0,undirected
"Gendry","Yoren",8.0,undirected
"Greatjon-Umber","Robb-Stark",7.0,undirected
"Gregor-Clegane","Ilyn-Payne",3.0,undirected
"Gregor-Clegane","Joffrey-Baratheon",3.0,undirected
"Gregor-Clegane","Meryn-Trant",4.0,undirected
"Gregor-Clegane","Raff",6.0,undirected
"Gregor-Clegane","Sandor-Clegane",5.0,undirected
"Gregor-Clegane","Tywin-Lannister",5.0,undirected
"Gregor-Clegane","Weese",5.0,undirected
"Grenn","Jeor-Mormont",3.0,undirected
"Grenn","Samwell-Tarly",6.0,undirected
"Guyard-Morrigen","Renly-Baratheon",7.0,undirected
"Gyles-Rosby","Jacelyn-Bywater",4.0,undirected
"Gyles-Rosby","Joffrey-Baratheon",4.0,undirected
"Gyles-Rosby","Lollys-Stokeworth",5.0,undirected
"Gyles-Rosby","Sansa-Stark",3.0,undirected
"Gyles-Rosby","Tanda",5.0,undirected
"Gyles-Rosby","Tommen",4.0,undirected
"Gyles-Rosby","Tyrion-Lannister",3.0,undirected
"Hal-Mollen","Wendel-Manderly",3.0,undirected
"Hallyne","Joffrey-Baratheon",3.0,undirected
"Hallyne","Tyrion-Lannister",5.0,undirected
"Harren","Nan",4.0,undirected
"High-Septon","Stannis-Baratheon",4.0,undirected
"High-Septon","Tyrion-Lannister",7.0,undirected
"Hodor","Jojen-Reed",3.0,undirected
"Hodor","Luwin",10.0,undirected
"Hodor","Meera-Reed",10.0,undirected
"Hodor","Osha",15.0,undirected
"Hodor","Rickon",11.0,undirected
"Hodor","Rodrik-Cassel",3.0,undirected
"Hodor","Wyman-Manderly",3.0,undirected
"Hoster-Tully","Vyman",3.0,undirected
"Hot-Pie","Yoren",8.0,undirected
"Ilyn-Payne","Joffrey-Baratheon",12.0,undirected
"Ilyn-Payne","Meryn-Trant",8.0,undirected
"Ilyn-Payne","Raff",3.0,undirected
"Ilyn-Payne","Sandor-Clegane",8.0,undirected
"Ilyn-Payne","Sansa-Stark",9.0,undirected
"Jacelyn-Bywater","Joffrey-Baratheon",7.0,undirected
"Jacelyn-Bywater","Lancel-Lannister",3.0,undirected
"Jacelyn-Bywater","Tommen",6.0,undirected
"Jacelyn-Bywater","Tyrion-Lannister",16.0,undirected
"Jacelyn-Bywater","Varys",4.0,undirected
"Jaime-Lannister","Joffrey-Baratheon",12.0,undirected
"Jaime-Lannister","Mandon-Moore",3.0,undirected
"Jaime-Lannister","Petyr-Baelish",4.0,undirected
"Jaime-Lannister","Renly-Baratheon",9.0,undirected
"Jaime-Lannister","Robb-Stark",8.0,undirected
"Jaime-Lannister","Robert-Baratheon",11.0,undirected
"Jaime-Lannister","Sansa-Stark",5.0,undirected
"Jaime-Lannister","Stafford-Lannister",3.0,undirected
"Jaime-Lannister","Stannis-Baratheon",6.0,undirected
"Jaime-Lannister","Theon-Greyjoy",4.0,undirected
"Jaime-Lannister","Tyrion-Lannister",25.0,undirected
"Jaime-Lannister","Tysha",3.0,undirected
"Jaime-Lannister","Tywin-Lannister",5.0,undirected
"Janos-Slynt","Joffrey-Baratheon",8.0,undirected
"Janos-Slynt","Petyr-Baelish",4.0,undirected
"Janos-Slynt","Tyrion-Lannister",24.0,undirected
"Janos-Slynt","Varys",7.0,undirected
"Jaqen","Rorge",16.0,undirected
"Jaqen","Weese",4.0,undirected
"Jaqen","Yoren",3.0,undirected
"Jaremy-Rykker","Thoren-Smallwood",3.0,undirected
"Jarman-Buckwell","Thoren-Smallwood",5.0,undirected
"Jason-Mallister","Theon-Greyjoy",4.0,undirected
"Jeor-Mormont","Jon-Snow",39.0,undirected
"Jeor-Mormont","Qhorin-Halfhand",9.0,undirected
"Jeor-Mormont","Samwell-Tarly",14.0,undirected
"Jeor-Mormont","Thoren-Smallwood",6.0,undirected
"Jhogo","Jorah-Mormont",5.0,undirected
"Joffrey-Baratheon","Lancel-Lannister",4.0,undirected
"Joffrey-Baratheon","Loras-Tyrell",3.0,undirected
"Joffrey-Baratheon","Mace-Tyrell",4.0,undirected
"Joffrey-Baratheon","Mandon-Moore",8.0,undirected
"Joffrey-Baratheon","Margaery-Tyrell",5.0,undirected
"Joffrey-Baratheon","Meryn-Trant",18.0,undirected
"Joffrey-Baratheon","Myrcella-Baratheon",13.0,undirected
"Joffrey-Baratheon","Osmund-Kettleblack",8.0,undirected
"Joffrey-Baratheon","Petyr-Baelish",20.0,undirected
"Joffrey-Baratheon","Pycelle",6.0,undirected
"Joffrey-Baratheon","Raff",3.0,undirected
"Joffrey-Baratheon","Renly-Baratheon",11.0,undirected
"Joffrey-Baratheon","Robb-Stark",16.0,undirected
"Joffrey-Baratheon","Robert-Baratheon",20.0,undirected
"Joffrey-Baratheon","Sandor-Clegane",27.0,undirected
"Joffrey-Baratheon","Sansa-Stark",71.0,undirected
"Joffrey-Baratheon","Stannis-Baratheon",21.0,undirected
"Joffrey-Baratheon","Tommen",22.0,undirected
"Joffrey-Baratheon","Tyrion-Lannister",89.0,undirected
"Joffrey-Baratheon","Tywin-Lannister",11.0,undirected
"Joffrey-Baratheon","Varys",24.0,undirected
"Joffrey-Baratheon","Yoren",3.0,undirected
"Jojen-Reed","Luwin",6.0,undirected
"Jojen-Reed","Meera-Reed",18.0,undirected
"Jojen-Reed","Osha",3.0,undirected
"Jojen-Reed","Rickon",5.0,undirected
"Jon-Fossoway","Mathis-Rowan",3.0,undirected
"Jon-Snow","Mance-Rayder",4.0,undirected
"Jon-Snow","Nan",5.0,undirected
"Jon-Snow","Ottyn-Wythers",3.0,undirected
"Jon-Snow","Qhorin-Halfhand",43.0,undirected
"Jon-Snow","Rattleshirt",6.0,undirected
"Jon-Snow","Rickon",5.0,undirected
"Jon-Snow","Robb-Stark",12.0,undirected
"Jon-Snow","Robert-Baratheon",6.0,undirected
"Jon-Snow","Samwell-Tarly",50.0,undirected
"Jon-Snow","Thoren-Smallwood",4.0,undirected
"Jon-Snow","Ygritte",12.0,undirected
"Jorah-Mormont","Pono",3.0,undirected
"Jorah-Mormont","Rhaegar",3.0,undirected
"Jorah-Mormont","Robert-Baratheon",4.0,undirected
"Koss","Yoren",5.0,undirected
"Lancel-Lannister","Robert-Baratheon",4.0,undirected
"Lancel-Lannister","Sansa-Stark",3.0,undirected
"Lancel-Lannister","Tyrion-Lannister",18.0,undirected
"Lancel-Lannister","Varys",3.0,undirected
"Leobald-Tallhart","Rodrik-Cassel",4.0,undirected
"Lollys-Stokeworth","Tanda",7.0,undirected
"Loras-Tyrell","Mace-Tyrell",6.0,undirected
"Loras-Tyrell","Renly-Baratheon",13.0,undirected
"Loras-Tyrell","Robert-Baratheon",3.0,undirected
"Loras-Tyrell","Stannis-Baratheon",4.0,undirected
"Loras-Tyrell","Tyrion-Lannister",8.0,undirected
"Lorren","Theon-Greyjoy",7.0,undirected
"Lorren","Urzen",3.0,undirected
"Lorren","Wex",4.0,undirected
"Luwin","Meera-Reed",4.0,undirected
"Luwin","Osha",5.0,undirected
"Luwin","Rickon",8.0,undirected
"Luwin","Robb-Stark",3.0,undirected
"Luwin","Rodrik-Cassel",14.0,undirected
"Luwin","Theon-Greyjoy",14.0,undirected
"Lysa-Arryn","Tyrion-Lannister",3.0,undirected
"Mace-Tyrell","Randyll-Tarly",3.0,undirected
"Mace-Tyrell","Renly-Baratheon",4.0,undirected
"Mace-Tyrell","Stannis-Baratheon",3.0,undirected
"Mance-Rayder","Qhorin-Halfhand",4.0,undirected
"Mance-Rayder","Thoren-Smallwood",3.0,undirected
"Mandon-Moore","Sandor-Clegane",5.0,undirected
"Mandon-Moore","Tyrion-Lannister",16.0,undirected
"Margaery-Tyrell","Renly-Baratheon",7.0,undirected
"Margaery-Tyrell","Sansa-Stark",3.0,undirected
"Mathis-Rowan","Renly-Baratheon",6.0,undirected
"Meera-Reed","Osha",6.0,undirected
"Meera-Reed","Rickon",6.0,undirected
"Melisandre","Selyse-Florent",4.0,undirected
"Melisandre","Stannis-Baratheon",8.0,undirected
"Meryn-Trant","Osmund-Kettleblack",6.0,undirected
"Meryn-Trant","Raff",3.0,undirected
"Meryn-Trant","Sandor-Clegane",10.0,undirected
"Meryn-Trant","Tyrion-Lannister",6.0,undirected
"Mikken","Osha",3.0,undirected
"Mikken","Theon-Greyjoy",3.0,undirected
"Myrcella-Baratheon","Robb-Stark",3.0,undirected
"Myrcella-Baratheon","Robert-Arryn",4.0,undirected
"Myrcella-Baratheon","Sandor-Clegane",4.0,undirected
"Myrcella-Baratheon","Sansa-Stark",6.0,undirected
"Myrcella-Baratheon","Tommen",12.0,undirected
"Myrcella-Baratheon","Trystane-Martell",3.0,undirected
"Myrcella-Baratheon","Tyrion-Lannister",7.0,undirected
"Osha","Rickon",7.0,undirected
"Osmund-Kettleblack","Osney-Kettleblack",4.0,undirected
"Osmund-Kettleblack","Sansa-Stark",4.0,undirected
"Osmund-Kettleblack","Tyrion-Lannister",6.0,undirected
"Ottyn-Wythers","Samwell-Tarly",3.0,undirected
"Patchface","Stannis-Baratheon",6.0,undirected
"Perwyn-Frey","Robb-Stark",3.0,undirected
"Perwyn-Frey","Wendel-Manderly",3.0,undirected
"Petyr-Baelish","Podrick-Payne",4.0,undirected
"Petyr-Baelish","Pycelle",8.0,undirected
"Petyr-Baelish","Renly-Baratheon",5.0,undirected
"Petyr-Baelish","Sansa-Stark",3.0,undirected
"Petyr-Baelish","Stannis-Baratheon",8.0,undirected
"Petyr-Baelish","Tyrion-Lannister",37.0,undirected
"Petyr-Baelish","Varys",27.0,undirected
"Podrick-Payne","Tyrion-Lannister",13.0,undirected
"Preston-Greenfield","Tyrion-Lannister",3.0,undirected
"Pyat-Pree","Xaro-Xhoan-Daxos",8.0,undirected
"Pycelle","Robert-Baratheon",3.0,undirected
"Pycelle","Shagga",4.0,undirected
"Pycelle","Stannis-Baratheon",3.0,undirected
"Pycelle","Tyrion-Lannister",20.0,undirected
"Pycelle","Varys",9.0,undirected
"Pylos","Shireen",5.0,undirected
"Pylos","Stannis-Baratheon",9.0,undirected
"Qhorin-Halfhand","Rattleshirt",3.0,undirected
"Qhorin-Halfhand","Thoren-Smallwood",3.0,undirected
"Raff","Sandor-Clegane",3.0,undirected
"Randyll-Tarly","Renly-Baratheon",5.0,undirected
"Randyll-Tarly","Stannis-Baratheon",3.0,undirected
"Rattleshirt","Ygritte",4.0,undirected
"Reek","Theon-Greyjoy",10.0,undirected
"Renly-Baratheon","Robb-Stark",20.0,undirected
"Renly-Baratheon","Robert-Baratheon",29.0,undirected
"Renly-Baratheon","Sansa-Stark",4.0,undirected
"Renly-Baratheon","Stannis-Baratheon",70.0,undirected
"Renly-Baratheon","Steffon-Baratheon",3.0,undirected
"Renly-Baratheon","Tyrion-Lannister",14.0,undirected
"Renly-Baratheon","Tywin-Lannister",3.0,undirected
"Renly-Baratheon","Varys",5.0,undirected
"Rhaegar","Robert-Baratheon",5.0,undirected
"Rhaegar","Viserys",3.0,undirected
"Rickard-Karstark","Robb-Stark",3.0,undirected
"Rickon","Robb-Stark",12.0,undirected
"Rickon","Rodrik-Cassel",3.0,undirected
"Rickon","Sansa-Stark",5.0,undirected
"Rickon","Theon-Greyjoy",8.0,undirected
"Robb-Stark","Robert-Baratheon",3.0,undirected
"Robb-Stark","Rodrik-Cassel",9.0,undirected
"Robb-Stark","Roose-Bolton",4.0,undirected
"Robb-Stark","Sansa-Stark",11.0,undirected
