Source,Target,Weight,Type
"Joffrey B","Petyr B",4.0,undirected
"Joffrey B","Gregor C",6.0,undirected
"Joffrey B","Oberyn M",5.0,undirected
"Joffrey B","Margaery T",37.0,undirected
"Joffrey B","Loras T",11.0,undirected
"Joffrey B","Aerys T",5.0,undirected
"Joffrey B","Renly B",4.0,undirected
"Joffrey B","Kevan L",9.0,undirected
"Joffrey B","Mace T",6.0,undirected
"Joffrey B","Tommen",17.0,undirected
"Joffrey B","Dontos H",10.0,undirected
"Joffrey B","Polliver",5.0,undirected
"Joffrey B","Meryn T",8.0,undirected
"Joffrey B","Tickler",6.0,undirected
"Joffrey B","Osmund K",6.0,undirected
"Joffrey B","Ilyn P",8.0,undirected
"Joffrey B","Myrcella",5.0,undirected
"Joffrey B","Paxter R",5.0,undirected
"Joffrey B","Raff",6.0,undirected
"Catelyn S","Cersei L",4.0,undirected
"Catelyn S","Brienne",7.0,undirected
"Catelyn S","Petyr B",6.0,undirected
"Catelyn S","Edmure T",16.0,undirected
"Catelyn S","Eddard S",7.0,undirected
"Catelyn S","Lysa A",15.0,undirected
"Catelyn S","Walder F",24.0,undirected
"Catelyn S","Roose B",9.0,undirected
"Catelyn S","Hoster T",15.0,undirected
"Catelyn S","Jeyne W",11.0,undirected
"Catelyn S","Greatjon U",9.0,undirected
"Catelyn S","Brynden T",5.0,undirected
"Catelyn S","Roslin F",6.0,undirected
"Catelyn S","Rickard K",5.0,undirected
"Catelyn S","Ryman F",6.0,undirected
"Catelyn S","Jason M",5.0,undirected
"Catelyn S","Desmond G",6.0,undirected
"Catelyn S","Tansy",8.0,undirected
"Catelyn S","Maege M",6.0,undirected
"Catelyn S","Dacey M",5.0,undirected
"Catelyn S","Vyman",5.0,undirected
"Catelyn S","Raynald W",4.0,undirected
"Davos S","Stannis B",30.0,undirected
"Davos S","Melisandre",28.0,undirected
"Davos S","Salladhor S",18.0,undirected
"Davos S","Axell F",18.0,undirected
"Davos S","Edric S",16.0,undirected
"Davos S","Pylos",11.0,undirected
"Davos S","Alester F",11.0,undirected
"Davos S","Shireen",5.0,undirected
"Davos S","Porridge",6.0,undirected
"Davos S","Andrew E",4.0,undirected
"Davos S","Cressen",4.0,undirected
"Bran","Hodor",67.0,undirected
"Bran","Eddard S",7.0,undirected
"Bran","Meera R",53.0,undirected
"Bran","Jojen R",44.0,undirected
"Bran","Theon G",10.0,undirected
"Bran","Nan",12.0,undirected
"Bran","Rickon",32.0,undirected
"Mance R","Ygritte",14.0,undirected
"Mance R","Styr",14.0,undirected
"Mance R","Craster",5.0,undirected
"Mance R","Aemon T",5.0,undirected
"Mance R","Tormund",20.0,undirected
"Mance R","Gilly",6.0,undirected
"Mance R","Qhorin H",8.0,undirected
"Mance R","Pyp",4.0,undirected
"Mance R","Rattleshirt",11.0,undirected
"Mance R","Janos S",6.0,undirected
"Mance R","Jarl",6.0,undirected
"Mance R","Alliser T",5.0,undirected
"Mance R","Harma",10.0,undirected
"Mance R","Val",8.0,undirected
"Mance R","Varamyr",6.0,undirected
"Mance R","Dalla",10.0,undirected
"Cersei L","Sandor C",5.0,undirected
"Cersei L","Tywin L",17.0,undirected
"Cersei L","Brienne",5.0,undirected
"Cersei L","Robert B",15.0,undirected
"Cersei L","Gregor C",4.0,undirected
"Cersei L","Eddard S",6.0,undirected
"Cersei L","Lysa A",4.0,undirected
"Cersei L","Bronn",7.0,undirected
"Cersei L","Varys",4.0,undirected
"Cersei L","Mace T",4.0,undirected
"Cersei L","Pycelle",4.0,undirected
"Cersei L","Elia M",4.0,undirected
"Cersei L","Willas T",5.0,undirected
"Cersei L","Meryn T",10.0,undirected
"Cersei L","Tickler",5.0,undirected
"Cersei L","Boros B",4.0,undirected
"Cersei L","Osmund K",5.0,undirected
"Cersei L","Ilyn P",8.0,undirected
"Cersei L","Raff",6.0,undirected
"Cersei L","Mandon M",4.0,undirected
"Sandor C","Robert B",5.0,undirected
"Sandor C","Gregor C",10.0,undirected
"Sandor C","Gendry",5.0,undirected
"Sandor C","Eddard S",5.0,undirected
"Sandor C","Beric D",14.0,undirected
"Sandor C","Thoros",11.0,undirected
"Sandor C","Polliver",19.0,undirected
"Sandor C","Meryn T",4.0,undirected
"Sandor C","Tickler",12.0,undirected
"Sandor C","Ilyn P",4.0,undirected
"Sandor C","Mycah",6.0,undirected
"Sandor C","Raff",7.0,undirected
"Stannis B","Tywin L",15.0,undirected
"Stannis B","Robert B",5.0,undirected
"Stannis B","Melisandre",19.0,undirected
"Stannis B","Aemon T",4.0,undirected
"Stannis B","Renly B",15.0,undirected
"Stannis B","Axell F",7.0,undirected
"Stannis B","Edric S",6.0,undirected
"Stannis B","Balon G",4.0,undirected
"Tywin L","Robert B",10.0,undirected
"Tywin L","Petyr B",5.0,undirected
"Tywin L","Gregor C",6.0,undirected
"Tywin L","Oberyn M",9.0,undirected
"Tywin L","Lysa A",4.0,undirected
"Tywin L","Walder F",4.0,undirected
"Tywin L","Varys",5.0,undirected
"Tywin L","Aerys T",8.0,undirected
"Tywin L","Roose B",4.0,undirected
"Tywin L","Kevan L",13.0,undirected
"Tywin L","Mace T",6.0,undirected
"Tywin L","Tommen",4.0,undirected
"Tywin L","Podrick P",4.0,undirected
"Tywin L","Brynden T",4.0,undirected
"Tywin L","Pycelle",5.0,undirected
"Tywin L","Balon G",4.0,undirected
"Tywin L","Joanna",4.0,undirected
"Brienne","Loras T",6.0,undirected
"Brienne","Roose B",10.0,undirected
"Brienne","Cleos F",12.0,undirected
"Brienne","Vargo H",4.0,undirected
"Robert B","Eddard S",7.0,undirected
"Robert B","Lysa A",5.0,undirected
"Robert B","Aemon T",4.0,undirected
"Robert B","Aerys T",8.0,undirected
"Robert B","Renly B",4.0,undirected
"Robert B","Rhaegar T",7.0,undirected
"Robert B","Viserys",6.0,undirected
"Robert B","Barristan S",6.0,undirected
"Robert B","Jon A",4.0,undirected
"Petyr B","Lysa A",27.0,undirected
"Petyr B","Dontos H",4.0,undirected
"Petyr B","Alayne S",7.0,undirected
"Petyr B","Lothor B",5.0,undirected
"Petyr B","Oswell W",4.0,undirected
"Gregor C","Oberyn M",29.0,undirected
"Gregor C","Bronn",4.0,undirected
"Gregor C","Polliver",11.0,undirected
"Gregor C","Elia M",8.0,undirected
"Gregor C","Meryn T",5.0,undirected
"Gregor C","Tickler",11.0,undirected
"Gregor C","Ilyn P",6.0,undirected
"Gregor C","Raff",12.0,undirected
"Hodor","Meera R",25.0,undirected
"Hodor","Jojen R",23.0,undirected
"Jorah M","Arstan",13.0,undirected
"Jorah M","Belwas",13.0,undirected
"Jorah M","Rhaegar T",5.0,undirected
"Jorah M","Daario",8.0,undirected
"Jorah M","Barristan S",4.0,undirected
"Jorah M","Jhiqui",4.0,undirected
"Jorah M","Drogo",8.0,undirected
"Jorah M","Mero",4.0,undirected
"Oberyn M","Bronn",4.0,undirected
"Oberyn M","Mace T",14.0,undirected
"Oberyn M","Elia M",5.0,undirected
"Oberyn M","Amory L",6.0,undirected
"Oberyn M","Ellaria S",5.0,undirected
"Ygritte","Styr",9.0,undirected
"Ygritte","Tormund",10.0,undirected
"Ygritte","Qhorin H",5.0,undirected
"Ygritte","Rattleshirt",11.0,undirected
"Ygritte","Jarl",6.0,undirected
"Ygritte","Ryk",8.0,undirected
"Edmure T","Walder F",9.0,undirected
"Edmure T","Hoster T",11.0,undirected
"Edmure T","Lothar F",4.0,undirected
"Edmure T","Brynden T",6.0,undirected
"Edmure T","Roslin F",15.0,undirected
"Edmure T","Desmond G",4.0,undirected
"Edmure T","Marq P",5.0,undirected
"Lem","Gendry",9.0,undirected
"Lem","Beric D",12.0,undirected
"Lem","Tom S",18.0,undirected
"Lem","Thoros",10.0,undirected
"Lem","Hot P",6.0,undirected
"Lem","Anguy",21.0,undirected
"Lem","Harwin",7.0,undirected
"Lem","Greenbeard",12.0,undirected
"Lem","Jack-Be-Lucky",4.0,undirected
"Gendry","Beric D",4.0,undirected
"Gendry","Tom S",8.0,undirected
"Gendry","Thoros",7.0,undirected
"Gendry","Hot P",29.0,undirected
"Gendry","Harwin",8.0,undirected
"Eddard S","Beric D",8.0,undirected
"Eddard S","Rickon",8.0,undirected
"Lysa A","Hoster T",6.0,undirected
"Lysa A","Alayne S",6.0,undirected
"Lysa A","Marillion",9.0,undirected
"Lysa A","Jon A",4.0,undirected
"Lysa A","Robert A",5.0,undirected
"Beric D","Tom S",4.0,undirected
"Beric D","Thoros",21.0,undirected
"Beric D","Anguy",4.0,undirected
"Beric D","Harwin",6.0,undirected
"Grenn","Jeor M",5.0,undirected
"Grenn","Aemon T",5.0,undirected
"Grenn","Pyp",26.0,undirected
"Grenn","Edd T",12.0,undirected
"Grenn","Owen",4.0,undirected
"Grenn","Kegs",5.0,undirected
"Meera R","Jojen R",32.0,undirected
"Tom S","Hot P",4.0,undirected
"Tom S","Anguy",12.0,undirected
"Tom S","Greenbeard",4.0,undirected
"Margaery T","Loras T",10.0,undirected
"Margaery T","Renly B",6.0,undirected
"Margaery T","Tommen",5.0,undirected
"Margaery T","Willas T",5.0,undirected
"Margaery T","Olenna T",4.0,undirected
"Styr","Tormund",4.0,undirected
"Styr","Rattleshirt",8.0,undirected
"Styr","Jarl",16.0,undirected
"Styr","Harma",4.0,undirected
"Walder F","Lothar F",4.0,undirected
"Walder F","Jeyne W",4.0,undirected
"Walder F","Greatjon U",4.0,undirected
"Walder F","Roslin F",6.0,undirected
"Walder F","Jinglebell F",4.0,undirected
"Walder F","Petyr P",4.0,undirected
"Jeor M","Craster",7.0,undirected
"Jeor M","Donal N",4.0,undirected
"Jeor M","Qhorin H",5.0,undirected
"Jeor M","Chett",6.0,undirected
"Jeor M","Bowen M",8.0,undirected
"Jeor M","Thoren S",5.0,undirected
"Arstan","Belwas",23.0,undirected
"Arstan","Rhaegar T",5.0,undirected
"Arstan","Mero",6.0,undirected
"Loras T","Renly B",7.0,undirected
"Loras T","Willas T",4.0,undirected
"Loras T","Olenna T",4.0,undirected
"Loras T","Boros B",5.0,undirected
"Loras T","Osmund K",4.0,undirected
"Loras T","Garlan T",6.0,undirected
"Loras T","Balon S",6.0,undirected
"Craster","Gilly",15.0,undirected
"Craster","Karl",6.0,undirected
"Craster","Dirk",6.0,undirected
"Bronn","Tommen",4.0,undirected
"Bronn","Podrick P",17.0,undirected
"Bronn","Lollys S",4.0,undirected
"Varys","Renly B",4.0,undirected
"Varys","Shae",7.0,undirected
"Varys","Kevan L",5.0,undirected
"Varys","Addam M",4.0,undirected
"Varys","Lollys S",4.0,undirected
"Donal N","Aemon T",8.0,undirected
"Donal N","Bowen M",4.0,undirected
"Aemon T","Pyp",4.0,undirected
"Aemon T","Janos S",4.0,undirected
"Aemon T","Clydas",13.0,undirected
"Tormund","Rattleshirt",4.0,undirected
"Tormund","Harma",4.0,undirected
"Tormund","Ryk",6.0,undirected
"Roose B","Vargo H",6.0,undirected
"Roose B","Walton",6.0,undirected
"Qhorin H","Rattleshirt",6.0,undirected
"Belwas","Illyrio M",8.0,undirected
"Belwas","Oznak P",6.0,undirected
"Anguy","Harwin",6.0,undirected
"Anguy","Greenbeard",9.0,undirected
"Shae","Lollys S",5.0,undirected
"Kevan L","Lancel",7.0,undirected
"Chett","Paul",7.0,undirected
"Chett","Lark",9.0,undirected
"Mace T","Paxter R",4.0,undirected
"Pyp","Edd T",4.0,undirected
"Pyp","Owen",4.0,undirected
"Hoster T","Tansy",5.0,undirected
"Tommen","Boros B",4.0,undirected
"Tommen","Myrcella",7.0,undirected
"Rhaegar T","Viserys",7.0,undirected
"Rhaegar T","Elia M",7.0,undirected
"Paul","Lark",7.0,undirected
"Rattleshirt","Jarl",6.0,undirected
"Rattleshirt","Harma",5.0,undirected
"Rattleshirt","Ryk",4.0,undirected
"Rattleshirt","Weeper",4.0,undirected
"Lothar F","Roslin F",4.0,undirected
"Axell F","Porridge",5.0,undirected
"Edd T","Dywen",5.0,undirected
"Harwin","Greenbeard",4.0,undirected
"Janos S","Bowen M",8.0,undirected
"Janos S","Alliser T",13.0,undirected
"Janos S","Hobb",4.0,undirected
"Janos S","Othell Y",8.0,undirected
"Bowen M","Denys M",5.0,undirected
"Bowen M","Othell Y",9.0,undirected
"Walton","Qyburn",4.0,undirected
"Jarl","Val",5.0,undirected
"Greatjon U","Rickard K",7.0,undirected
"Brynden T","Rickard K",4.0,undirected
"Satin","Owen",4.0,undirected
"Satin","Kegs",4.0,undirected
"Satin","Mully",4.0,undirected
"Theon G","Rickon",8.0,undirected
"Missandei","Irri",4.0,undirected
"Missandei","Jhiqui",5.0,undirected
"Nan","Luwin",4.0,undirected
"Polliver","Meryn T",5.0,undirected
"Polliver","Tickler",15.0,undirected
"Polliver","Ilyn P",5.0,undirected
"Polliver","Raff",10.0,undirected
"Barristan S","Gerold H",5.0,undirected
"Denys M","Cotter P",14.0,undirected
"Olenna T","Butterbumps",4.0,undirected
"Edric S","Pylos",5.0,undirected
"Edric S","Andrew E",4.0,undirected
"Cotter P","Othell Y",4.0,undirected
"Meryn T","Tickler",6.0,undirected
"Meryn T","Boros B",6.0,undirected
"Meryn T","Osmund K",4.0,undirected
"Meryn T","Ilyn P",6.0,undirected
"Meryn T","Raff",6.0,undirected
"Tickler","Ilyn P",4.0,undirected
"Tickler","Raff",9.0,undirected
"Irri","Jhiqui",15.0,undirected
"Irri","Viserion",4.0,undirected
"Owen","Kegs",5.0,undirected
"Lollys S","Tanda",7.0,undirected
"Ryman F","Petyr P",4.0,undirected
"Ryman F","Stevron",4.0,undirected
"Arthur D","Gerold H",4.0,undirected
"Clydas","Hobb",6.0,undirected
"Val","Dalla",7.0,undirected
"Ilyn P","Raff",6.0,undirected
"Rorge","Shagwell",4.0,undirected
"Bannen","Dywen",5.0,undirected
"Desmond G","Utherydes W",5.0,undirected
"Viserion","Rhaegal",7.0,undirected
"Paxter R","Mathis R",6.0,undirected
"Jhogo","Rakharo",4.0,undirected
"Jhogo","Aggo",4.0,undirected
"Ballabar","Frenken",4.0,undirected
