Source,Target,Weight,Type
"Sansa","Jeyne",33.0,undirected
"Sansa","Cersei",13.0,undirected
"Sansa","Joffrey",86.0,undirected
"Sansa","Myrcella",9.0,undirected
"Sansa","Tyrion",5.0,undirected
"Sansa","Gregor",7.0,undirected
"Sansa","Sandor",24.0,undirected
"Sansa","Robert",10.0,undirected
"Sansa","Renly",7.0,undirected
"Sansa","Beric",6.0,undirected
"Sansa","Meryn",7.0,undirected
"Sansa","Nymeria",14.0,undirected
"Sansa","Loras",10.0,undirected
"Sansa","Eddison",13.0,undirected
"Sansa","Petyr",11.0,undirected
"Sansa","Varys",6.0,undirected
"Sansa","Pycelle",10.0,undirected
"Sansa","Barristan",4.0,undirected
"Sansa","Ilyn",9.0,undirected
"Arya","Bran",26.0,undirected
"Arya","Rickon",9.0,undirected
"Arya","Jon",50.0,undirected
"Arya","Rodrik",5.0,undirected
"Arya","Mordane",34.0,undirected
"Arya","Jeyne",14.0,undirected
"Arya","Joffrey",41.0,undirected
"Arya","Myrcella",11.0,undirected
"Arya","Tommen",7.0,undirected
"Arya","Sandor",8.0,undirected
"Arya","Meryn",7.0,undirected
"Arya","Nymeria",31.0,undirected
"Arya","Yoren",5.0,undirected
"Arya","Eddison",13.0,undirected
"Arya","Ilyn",4.0,undirected
"Arya","Syrio",25.0,undirected
"Bran","Rickon",45.0,undirected
"Bran","Jon",89.0,undirected
"Bran","Benjen",5.0,undirected
"Bran","Lyanna",8.0,undirected
"Bran","Theon",24.0,undirected
"Bran","Hodor",55.0,undirected
"Bran","Osha",24.0,undirected
"Bran","Luwin",70.0,undirected
"Bran","Rodrik",10.0,undirected
"Bran","Nan",30.0,undirected
"Bran","Rickard",8.0,undirected
"Bran","Aerys",6.0,undirected
"Bran","Jaime",5.0,undirected
"Bran","Tommen",6.0,undirected
"Bran","Tyrion",23.0,undirected
"Bran","Robert",14.0,undirected
"Bran","Renly",4.0,undirected
"Bran","Eddison",9.0,undirected
"Bran","Petyr",24.0,undirected
"Rickon","Jon",15.0,undirected
"Rickon","Luwin",14.0,undirected
"Rickon","Tyrion",4.0,undirected
"Jon","Benjen",38.0,undirected
"Jon","Theon",7.0,undirected
"Jon","Hodor",5.0,undirected
"Jon","Luwin",14.0,undirected
"Jon","Rodrik",6.0,undirected
"Jon","Mordane",5.0,undirected
"Jon","Lysa",7.0,undirected
"Jon","Jaime",8.0,undirected
"Jon","Joffrey",14.0,undirected
"Jon","Tommen",4.0,undirected
"Jon","Tyrion",47.0,undirected
"Jon","Robert",27.0,undirected
"Jon","Stannis",14.0,undirected
"Jon","Nymeria",5.0,undirected
"Jon","Aemon",31.0,undirected
"Jon","Yoren",7.0,undirected
"Jon","Samwell",92.0,undirected
"Jon","Alliser",37.0,undirected
"Jon","Val",7.0,undirected
"Jon","Bowen",8.0,undirected
"Jon","Eddison",18.0,undirected
"Jon","Grenn",40.0,undirected
"Jon","Rast",11.0,undirected
"Jon","Pycelle",6.0,undirected
"Benjen","Theon",4.0,undirected
"Benjen","Tyrion",7.0,undirected
"Benjen","Yoren",4.0,undirected
"Lyanna","Robert",9.0,undirected
"Lyanna","Eddison",5.0,undirected
"Theon","Luwin",8.0,undirected
"Theon","Rodrik",8.0,undirected
"Theon","Brynden",4.0,undirected
"Theon","Tywin",5.0,undirected
"Theon","Brynden",7.0,undirected
"Theon","Eddison",4.0,undirected
"Roose","Tywin",5.0,undirected
"Hodor","Luwin",10.0,undirected
"Hodor","Nan",13.0,undirected
"Osha","Luwin",14.0,undirected
"Luwin","Tyrion",4.0,undirected
"Luwin","Eddison",5.0,undirected
"Rodrik","Joffrey",8.0,undirected
"Rodrik","Tyrion",7.0,undirected
"Rodrik","Bronn",4.0,undirected
"Rodrik","Marillion",7.0,undirected
"Rodrik","Petyr",7.0,undirected
"Rodrik","Varys",4.0,undirected
"Mordane","Jeyne",6.0,undirected
"Mordane","Joffrey",7.0,undirected
"Mordane","Myrcella",6.0,undirected
"Mordane","Nymeria",5.0,undirected
"Mordane","Eddison",4.0,undirected
"Jeyne","Beric",5.0,undirected
"Jeyne","Loras",4.0,undirected
"Daenerys","Viserys",43.0,undirected
"Daenerys","Rhaegar",5.0,undirected
"Daenerys","Aegon",8.0,undirected
"Daenerys","Jorah",81.0,undirected
"Daenerys","Rakharo",6.0,undirected
"Daenerys","Doreah",22.0,undirected
"Daenerys","Irri",35.0,undirected
"Daenerys","Mirri",37.0,undirected
"Daenerys","Qotho",21.0,undirected
"Daenerys","Robert",4.0,undirected
"Daenerys","Dorea",22.0,undirected
"Daenerys","Val",6.0,undirected
"Daenerys","Varys",4.0,undirected
"Daenerys","Drogo",105.0,undirected
"Daenerys","Illyrio",33.0,undirected
"Viserys","Rhaegar",6.0,undirected
"Viserys","Jorah",17.0,undirected
"Viserys","Doreah",4.0,undirected
"Viserys","Irri",6.0,undirected
"Viserys","Dorea",4.0,undirected
"Viserys","Drogo",15.0,undirected
"Viserys","Illyrio",18.0,undirected
"Rhaegar","Jorah",6.0,undirected
"Rhaegar","Tywin",6.0,undirected
"Rhaegar","Robert",13.0,undirected
"Aerys","Jaime",6.0,undirected
"Aerys","Robert",13.0,undirected
"Jorah","Irri",6.0,undirected
"Jorah","Mirri",7.0,undirected
"Jorah","Qotho",9.0,undirected
"Jorah","Robert",4.0,undirected
"Jorah","Drogo",19.0,undirected
"Jorah","Illyrio",8.0,undirected
"Brynden","Lysa",9.0,undirected
"Brynden","Jaime",6.0,undirected
"Brynden","Hoster",6.0,undirected
"Brynden","Edmure",4.0,undirected
"Brynden","Brynden",12.0,undirected
"Brynden","Val",4.0,undirected
"Rakharo","Drogo",4.0,undirected
"Doreah","Irri",15.0,undirected
"Doreah","Drogo",7.0,undirected
"Doreah","Illyrio",4.0,undirected
"Irri","Dorea",15.0,undirected
"Irri","Drogo",10.0,undirected
"Mirri","Qotho",13.0,undirected
"Mirri","Drogo",8.0,undirected
"Qotho","Drogo",8.0,undirected
"Lysa","Jaime",6.0,undirected
"Lysa","Tyrion",27.0,undirected
"Lysa","Robert",11.0,undirected
"Lysa","Stannis",4.0,undirected
"Lysa","Hoster",4.0,undirected
"Lysa","Edmure",6.0,undirected
"Lysa","Val",8.0,undirected
"Lysa","Petyr",6.0,undirected
"Tywin","Cersei",6.0,undirected
"Tywin","Jaime",20.0,undirected
"Tywin","Tyrion",48.0,undirected
"Tywin","Kevan",13.0,undirected
"Tywin","Bronn",5.0,undirected
"Tywin","Gregor",8.0,undirected
"Tywin","Robert",9.0,undirected
"Tywin","Stannis",10.0,undirected
"Tywin","Walder",8.0,undirected
"Tywin","Pycelle",4.0,undirected
"Cersei","Jaime",13.0,undirected
"Cersei","Joffrey",16.0,undirected
"Cersei","Tommen",4.0,undirected
"Cersei","Tyrion",17.0,undirected
"Cersei","Robert",32.0,undirected
"Cersei","Stannis",5.0,undirected
"Cersei","Renly",6.0,undirected
"Cersei","Varys",7.0,undirected
"Cersei","Pycelle",4.0,undirected
"Cersei","Barristan",8.0,undirected
"Jaime","Joffrey",12.0,undirected
"Jaime","Tommen",4.0,undirected
"Jaime","Tyrion",43.0,undirected
"Jaime","Kevan",5.0,undirected
"Jaime","Gregor",4.0,undirected
"Jaime","Sandor",13.0,undirected
"Jaime","Robert",19.0,undirected
"Jaime","Renly",4.0,undirected
"Jaime","Edmure",4.0,undirected
"Jaime","Loras",6.0,undirected
"Jaime","Eddison",8.0,undirected
"Jaime","Petyr",13.0,undirected
"Jaime","Barristan",6.0,undirected
"Joffrey","Myrcella",4.0,undirected
"Joffrey","Tommen",8.0,undirected
"Joffrey","Tyrion",10.0,undirected
"Joffrey","Sandor",22.0,undirected
"Joffrey","Robert",13.0,undirected
"Joffrey","Stannis",6.0,undirected
"Joffrey","Renly",11.0,undirected
"Joffrey","Meryn",5.0,undirected
"Joffrey","Nymeria",6.0,undirected
"Joffrey","Janos",5.0,undirected
"Joffrey","Eddison",9.0,undirected
"Joffrey","Petyr",13.0,undirected
"Joffrey","Varys",8.0,undirected
"Joffrey","Barristan",7.0,undirected
"Joffrey","Ilyn",5.0,undirected
"Myrcella","Tommen",7.0,undirected
"Myrcella","Nymeria",4.0,undirected
"Tommen","Tyrion",6.0,undirected
"Tyrion","Kevan",17.0,undirected
"Tyrion","Bronn",68.0,undirected
"Tyrion","Gregor",8.0,undirected
"Tyrion","Sandor",5.0,undirected
"Tyrion","Podrick",5.0,undirected
"Tyrion","Shae",15.0,undirected
"Tyrion","Robert",18.0,undirected
"Tyrion","Renly",7.0,undirected
"Tyrion","Marillion",9.0,undirected
"Tyrion","Aemon",4.0,undirected
"Tyrion","Yoren",9.0,undirected
"Tyrion","Alliser",9.0,undirected
"Tyrion","Val",8.0,undirected
"Tyrion","Eddison",10.0,undirected
"Tyrion","Petyr",11.0,undirected
"Tyrion","Varys",4.0,undirected
"Bronn","Marillion",5.0,undirected
"Gregor","Sandor",13.0,undirected
"Gregor","Beric",5.0,undirected
"Gregor","Loras",12.0,undirected
"Gregor","Val",5.0,undirected
"Sandor","Renly",8.0,undirected
"Sandor","Meryn",4.0,undirected
"Sandor","Petyr",5.0,undirected
"Sandor","Barristan",5.0,undirected
"Robert","Stannis",18.0,undirected
"Robert","Renly",31.0,undirected
"Robert","Val",8.0,undirected
"Robert","Eddison",20.0,undirected
"Robert","Petyr",18.0,undirected
"Robert","Varys",25.0,undirected
"Robert","Pycelle",21.0,undirected
"Robert","Barristan",16.0,undirected
"Stannis","Renly",27.0,undirected
"Stannis","Eddison",4.0,undirected
"Stannis","Varys",8.0,undirected
"Stannis","Pycelle",4.0,undirected
"Renly","Balon",4.0,undirected
"Renly","Loras",4.0,undirected
"Renly","Eddison",6.0,undirected
"Renly","Petyr",18.0,undirected
"Renly","Varys",8.0,undirected
"Renly","Pycelle",7.0,undirected
"Renly","Barristan",13.0,undirected
"Beric","Loras",4.0,undirected
"Beric","Thoros",5.0,undirected
"Meryn","Syrio",5.0,undirected
"Dorea","Drogo",7.0,undirected
"Dorea","Illyrio",4.0,undirected
"Hoster","Edmure",8.0,undirected
"Edmure","Petyr",4.0,undirected
"Brynden","Lysa",10.0,undirected
"Brynden","Jaime",7.0,undirected
"Brynden","Hoster",9.0,undirected
"Brynden","Edmure",6.0,undirected
"Brynden","Val",6.0,undirected
"Aemon","Samwell",5.0,undirected
"Aemon","Alliser",4.0,undirected
"Samwell","Alliser",5.0,undirected
"Samwell","Bowen",6.0,undirected
"Samwell","Grenn",9.0,undirected
"Alliser","Grenn",4.0,undirected
"Alliser","Rast",5.0,undirected
"Val","Petyr",4.0,undirected
"Eddison","Petyr",6.0,undirected
"Eddison","Varys",11.0,undirected
"Eddison","Pycelle",8.0,undirected
"Grenn","Pypar",5.0,undirected
"Petyr","Varys",26.0,undirected
"Petyr","Pycelle",14.0,undirected
"Petyr","Barristan",6.0,undirected
"Varys","Pycelle",15.0,undirected
"Varys","Barristan",9.0,undirected
"Pycelle","Barristan",9.0,undirected
"Drogo","Illyrio",13.0,undirected
