Source,Target,Weight,Type
"Sansa S","Jaime L",7.0,undirected
"Sansa S","Petyr B",4.0,undirected
"Sansa S","Sandor C",23.0,undirected
"Sansa S","Rickon",5.0,undirected
"Sansa S","Tommen",12.0,undirected
"Sansa S","Lancel L",5.0,undirected
"Sansa S","Dontos",14.0,undirected
"Sansa S","Mandon M",6.0,undirected
"Sansa S","Myrcella B",6.0,undirected
"Sansa S","Boros B",9.0,undirected
"Sansa S","Ilyn P",10.0,undirected
"Sansa S","Gyles R",4.0,undirected
"Sansa S","Tanda",5.0,undirected
"Sansa S","Osmund K",4.0,undirected
"Sansa S","Arys O",5.0,undirected
"Catelyn S","Renly B",44.0,undirected
"Catelyn S","Cersei L",8.0,undirected
"Catelyn S","Robb S",33.0,undirected
"Catelyn S","Robert B",6.0,undirected
"Catelyn S","Eddard S",17.0,undirected
"Catelyn S","Jaime L",19.0,undirected
"Catelyn S","Tywin L",9.0,undirected
"Catelyn S","Brienne",47.0,undirected
"Catelyn S","Walder F",5.0,undirected
"Catelyn S","Edmure T",20.0,undirected
"Catelyn S","Loras T",5.0,undirected
"Catelyn S","Cleos F",7.0,undirected
"Catelyn S","Lysa A",5.0,undirected
"Catelyn S","Hoster T",7.0,undirected
"Catelyn S","Brynden T",4.0,undirected
"Catelyn S","Wendel M",9.0,undirected
"Catelyn S","Margaery T",4.0,undirected
"Catelyn S","Robar R",8.0,undirected
"Catelyn S","Colen",8.0,undirected
"Catelyn S","Hal M",6.0,undirected
"Renly B","Cersei L",7.0,undirected
"Renly B","Robb S",18.0,undirected
"Renly B","Davos S",7.0,undirected
"Renly B","Robert B",34.0,undirected
"Renly B","Varys",8.0,undirected
"Renly B","Eddard S",5.0,undirected
"Renly B","Jaime L",10.0,undirected
"Renly B","Petyr B",5.0,undirected
"Renly B","Brienne",26.0,undirected
"Renly B","Cressen",5.0,undirected
"Renly B","Loras T",11.0,undirected
"Renly B","Margaery T",9.0,undirected
"Renly B","Guyard M",7.0,undirected
"Renly B","Mathis R",6.0,undirected
"Renly B","Colen",4.0,undirected
"Renly B","Randyll T",5.0,undirected
"Renly B","Caswell",4.0,undirected
"Renly B","Bryce C",4.0,undirected
"Cersei L","Robb S",6.0,undirected
"Cersei L","Robert B",9.0,undirected
"Cersei L","Varys",12.0,undirected
"Cersei L","Eddard S",6.0,undirected
"Cersei L","Jaime L",22.0,undirected
"Cersei L","Petyr B",4.0,undirected
"Cersei L","Tywin L",6.0,undirected
"Cersei L","Sandor C",7.0,undirected
"Cersei L","Bronn",13.0,undirected
"Cersei L","Shae",4.0,undirected
"Cersei L","Tommen",7.0,undirected
"Cersei L","Lancel L",15.0,undirected
"Cersei L","Pycelle",6.0,undirected
"Cersei L","Amory L",4.0,undirected
"Cersei L","Mandon M",4.0,undirected
"Cersei L","Gregor C",4.0,undirected
"Cersei L","Jacelyn B",4.0,undirected
"Cersei L","Myrcella B",6.0,undirected
"Cersei L","Boros B",4.0,undirected
"Cersei L","Meryn T",10.0,undirected
"Cersei L","Ilyn P",7.0,undirected
"Cersei L","Osmund K",5.0,undirected
"Cersei L","Osfryd K",4.0,undirected
"Cersei L","Barristan S",5.0,undirected
"Robb S","Eddard S",8.0,undirected
"Robb S","Jaime L",9.0,undirected
"Robb S","Tywin L",6.0,undirected
"Robb S","Brienne",4.0,undirected
"Robb S","Rodrik C",6.0,undirected
"Robb S","Walder F",7.0,undirected
"Robb S","Rickon",16.0,undirected
"Robb S","Edmure T",15.0,undirected
"Robb S","Cleos F",9.0,undirected
"Robb S","Roose B",5.0,undirected
"Robb S","Brynden T",6.0,undirected
"Robb S","Stafford L",5.0,undirected
"Robb S","Greatjon U",5.0,undirected
"Davos S","Cressen",11.0,undirected
"Davos S","Cortnay P",5.0,undirected
"Davos S","Melisandre",19.0,undirected
"Davos S","Pylos",6.0,undirected
"Davos S","Salladhor S",10.0,undirected
"Davos S","Imry F",5.0,undirected
"Davos S","Devan",5.0,undirected
"Davos S","Velaryon",4.0,undirected
"Davos S","Allard",7.0,undirected
"Davos S","Marya",4.0,undirected
"Daenerys T","Robert B",6.0,undirected
"Daenerys T","Xaro X",12.0,undirected
"Daenerys T","Jorah M",29.0,undirected
"Daenerys T","Pyat P",17.0,undirected
"Daenerys T","Drogo",9.0,undirected
"Daenerys T","Jhogo",16.0,undirected
"Daenerys T","Aggo",14.0,undirected
"Daenerys T","Viserys",4.0,undirected
"Daenerys T","Belwas",4.0,undirected
"Daenerys T","Arstan",4.0,undirected
"Daenerys T","Pono",4.0,undirected
"Robert B","Eddard S",26.0,undirected
"Robert B","Jaime L",10.0,undirected
"Robert B","Tywin L",4.0,undirected
"Robert B","Cressen",4.0,undirected
"Robert B","Balon G",4.0,undirected
"Robert B","Jorah M",4.0,undirected
"Robert B","Lancel L",4.0,undirected
"Robert B","Myrcella B",4.0,undirected
"Robert B","Aerys T",9.0,undirected
"Robert B","Rhaegar",6.0,undirected
"Robert A","Myrcella B",4.0,undirected
"Varys","Petyr B",24.0,undirected
"Varys","Sandor C",4.0,undirected
"Varys","Bronn",6.0,undirected
"Varys","Shae",18.0,undirected
"Varys","Pycelle",8.0,undirected
"Varys","Janos S",6.0,undirected
"Varys","Jacelyn B",4.0,undirected
"Varys","Doran M",4.0,undirected
"Varys","Chella",4.0,undirected
"Eddard S","Aerys T",5.0,undirected
"Eddard S","Ilyn P",5.0,undirected
"Jaime L","Petyr B",5.0,undirected
"Jaime L","Tywin L",5.0,undirected
"Jaime L","Brienne",4.0,undirected
"Jaime L","Edmure T",4.0,undirected
"Jaime L","Mandon M",5.0,undirected
"Jaime L","Aerys T",5.0,undirected
"Jaime L","Tysha",4.0,undirected
"Petyr B","Pycelle",9.0,undirected
"Petyr B","Podrick P",4.0,undirected
"Petyr B","Lysa A",6.0,undirected
"Hodor","Luwin",11.0,undirected
"Hodor","Rodrik C",5.0,undirected
"Hodor","Rickon",13.0,undirected
"Hodor","Osha",21.0,undirected
"Hodor","Jojen R",5.0,undirected
"Hodor","Meera R",12.0,undirected
"Yoren","Gendry",9.0,undirected
"Yoren","Jaqen",4.0,undirected
"Yoren","Hot P",10.0,undirected
"Yoren","Amory L",5.0,undirected
"Yoren","Rorge",4.0,undirected
"Yoren","Arry",4.0,undirected
"Yoren","Syrio F",4.0,undirected
"Yoren","Koss",7.0,undirected
"Qhorin H","Jeor M",6.0,undirected
"Qhorin H","Thoren S",4.0,undirected
"Qhorin H","Mance R",7.0,undirected
"Qhorin H","Ebben",9.0,undirected
"Qhorin H","Dalbridge",5.0,undirected
"Tywin L","Weese",9.0,undirected
"Tywin L","Edmure T",9.0,undirected
"Tywin L","Gregor C",5.0,undirected
"Tywin L","Vargo H",6.0,undirected
"Tywin L","Stafford L",5.0,undirected
"Brienne","Edmure T",5.0,undirected
"Brienne","Selwyn",4.0,undirected
"Luwin","Rodrik C",17.0,undirected
"Luwin","Rickon",9.0,undirected
"Luwin","Osha",6.0,undirected
"Luwin","Jojen R",7.0,undirected
"Luwin","Meera R",4.0,undirected
"Rodrik C","Roose B",5.0,undirected
"Rodrik C","Wyman M",5.0,undirected
"Rodrik C","Beth C",5.0,undirected
"Rodrik C","Leobald T",5.0,undirected
"Gendry","Jaqen",5.0,undirected
"Gendry","Hot P",25.0,undirected
"Gendry","Arry",5.0,undirected
"Sandor C","Tommen",4.0,undirected
"Sandor C","Amory L",5.0,undirected
"Sandor C","Mandon M",6.0,undirected
"Sandor C","Gregor C",5.0,undirected
"Sandor C","Myrcella B",4.0,undirected
"Sandor C","Boros B",4.0,undirected
"Sandor C","Meryn T",11.0,undirected
"Sandor C","Ilyn P",9.0,undirected
"Bronn","Mandon M",5.0,undirected
"Bronn","Jacelyn B",7.0,undirected
"Bronn","Shagga",4.0,undirected
"Bronn","Podrick P",4.0,undirected
"Bronn","Timett",5.0,undirected
"Samwell T","Jeor M",13.0,undirected
"Samwell T","Craster",11.0,undirected
"Samwell T","Aemon",4.0,undirected
"Samwell T","Grenn",6.0,undirected
"Cressen","Melisandre",4.0,undirected
"Cressen","Pylos",18.0,undirected
"Cressen","Selyse F",4.0,undirected
"Cressen","Patchface",6.0,undirected
"Cressen","Shireen",5.0,undirected
"Jeor M","Craster",13.0,undirected
"Jeor M","Aemon",5.0,undirected
"Jeor M","Thoren S",9.0,undirected
"Balon G","Dagmer C",4.0,undirected
"Balon S","Osmund K",4.0,undirected
"Rickon","Osha",10.0,undirected
"Rickon","Jojen R",6.0,undirected
"Rickon","Meera R",7.0,undirected
"Shae","Chella",5.0,undirected
"Craster","Thoren S",6.0,undirected
"Craster","Dywen",8.0,undirected
"Xaro X","Pyat P",10.0,undirected
"Jorah M","Drogo",5.0,undirected
"Jorah M","Jhogo",5.0,undirected
"Jorah M","Aggo",5.0,undirected
"Weese","Jaqen",5.0,undirected
"Weese","Gregor C",6.0,undirected
"Osha","Meera R",9.0,undirected
"Edmure T","Desmond G",4.0,undirected
"Jojen R","Meera R",20.0,undirected
"Jojen R","Alebelly",6.0,undirected
"Tommen","Jacelyn B",4.0,undirected
"Tommen","Myrcella B",12.0,undirected
"Tommen","Gyles R",5.0,undirected
"Jaqen","Rorge",19.0,undirected
"Pycelle","Shagga",5.0,undirected
"Hot P","Amory L",4.0,undirected
"Hot P","Arry",7.0,undirected
"Amory L","Gregor C",7.0,undirected
"Amory L","Meryn T",5.0,undirected
"Amory L","Ilyn P",4.0,undirected
"Amory L","Vargo H",4.0,undirected
"Amory L","Raff",5.0,undirected
"Loras T","Mace T",4.0,undirected
"Gregor C","Meryn T",4.0,undirected
"Gregor C","Ilyn P",4.0,undirected
"Gregor C","Raff",6.0,undirected
"Melisandre","Selyse F",4.0,undirected
"Nan","Harren",6.0,undirected
"Aemon","Daeron T",5.0,undirected
"Jacelyn B","Gyles R",4.0,undirected
"Myrcella B","Doran M",4.0,undirected
"Dagmer C","Aeron G",4.0,undirected
"Shagga","Timett",5.0,undirected
"Boros B","Meryn T",13.0,undirected
"Boros B","Gyles R",5.0,undirected
"Roose B","Vargo H",4.0,undirected
"Meryn T","Ilyn P",8.0,undirected
"Meryn T","Osmund K",6.0,undirected
"Pylos","Shireen",5.0,undirected
"Aerys T","Rhaegar",4.0,undirected
"Thoren S","Jarman B",4.0,undirected
"Lorren","Wex",4.0,undirected
"Gyles R","Tanda",6.0,undirected
"Gyles R","Lollys S",6.0,undirected
"Drogo","Viserys",4.0,undirected
"Drogo","Pono",4.0,undirected
"Tanda","Lollys S",8.0,undirected
"Jhogo","Aggo",13.0,undirected
"Ygritte","Bael",4.0,undirected
"Aggo","Belwas",4.0,undirected
"Hoster T","Vyman",4.0,undirected
"Mikken","Alebelly",4.0,undirected
"Mikken","Chayle",4.0,undirected
"Ebben","Dalbridge",4.0,undirected
"Osmund K","Osney K",4.0,undirected
"Belwas","Arstan",6.0,undirected
"Wendel M","Hal M",4.0,undirected
"Dywen","Grenn",8.0,undirected
"Velaryon","Celtigar",6.0,undirected
"Allard","Marya",5.0,undirected
"Amabel","Harra",4.0,undirected
